class,cg27413732,cg27627006,cg26996201,cg04656009,cg24061542,cg10150615,cg07093324,cg00949670,cg03068376,cg00656478,cg17492891,cg04181864,cg19212550,cg14208041,cg05835416,cg08042322,cg05241830,cg15004938,cg22355463,cg25986322,cg00589181,cg16989822,cg00511596,cg05419984,cg13817545,cg26864230,cg14337027,cg15719025,cg07947533,cg04445570,cg09716038,cg22149137,cg08642716,cg20958098,cg06475503,cg14913676,cg19446838,cg02706575,cg15324185,cg00614392,cg00957480,cg13380204,cg25983288,cg11826008,cg18835596,cg11808459,cg01328621,cg01060952,cg15491094,cg15045943,cg13978347,cg24046864,cg01353960,cg04729070,cg04792024,cg23099959,cg10678486,cg24054683,cg07563765,cg01517148,cg01918222,cg17371436,cg21034183,cg13619623,cg14939641,cg11693709,cg18958531,cg06328456,cg01630567,cg20488820,cg08737815,cg02151101,cg18866817,cg16803064,cg00147216,cg09545123,cg08327690,cg21900829,cg15623149,cg23841361,cg19455335,cg24046411,cg12593394,cg05714773,cg12656611,cg20364512,cg27305525,cg13461336,cg25862140,cg27471901,cg26170066,cg00595787,cg26055718,cg05485968,cg18159276,cg00113117,cg21948655,cg08182501,cg05922925,cg17560586,cg22313322,cg26614578,cg09250072,cg03313126,cg16331823,cg15128147,cg07195224,cg07543711,cg13027184,cg05212836,cg10202788
1.0,0.0927862,0.403731,0.0900279,0.689412,0.0381089,0.0816173,0.417869,0.0334132,0.051987,0.888556,0.041123,0.956982,0.717041,0.651724,0.568356,0.488545,0.865486,0.837716,0.107261,0.81386,0.883216,0.930436,0.0278195,0.0707051,0.259872,0.0770173,0.258573,0.0858949,0.0278959,0.86162,0.904217,0.126544,0.838353,0.897843,0.948738,0.0420511,0.0540136,0.825006,0.889774,0.23172,0.840106,0.642347,0.951846,0.747077,0.86225,0.571227,0.824512,0.0569328,0.684083,0.0627931,0.828552,0.88547,0.868626,0.0403702,0.794696,0.874972,0.0543442,0.956789,0.903527,0.853591,0.642654,0.0204569,0.524386,0.903979,0.897103,0.735127,0.0374309,0.868006,0.0357507,0.15642,0.886348,0.922117,0.827983,0.824535,0.974386,0.0900961,0.0491475,0.972745,0.0136167,0.0220087,0.0602885,0.0418493,0.0222586,0.830015,0.843568,0.826086,0.0332206,0.86166,0.895725,0.223242,0.0328462,0.914915,0.88129,0.856765,0.849578,0.836702,0.872785,0.76525,0.0260303,0.945879,0.0476811,0.0517802,0.844368,0.710747,0.0475802,0.39731,0.653676,0.899702,0.608256,0.0273416,0.897419
1.0,0.0550817,0.413033,0.0268599,0.70052,0.0460335,0.0371371,0.185496,0.0207883,0.044816,0.882644,0.0199349,0.95537,0.753448,0.59,0.65042,0.526903,0.867671,0.757304,0.0734595,0.754729,0.825084,0.893243,0.0235321,0.0493861,0.252418,0.0501436,0.213752,0.0868041,0.0204953,0.855215,0.89478,0.0731994,0.81636,0.838535,0.94737,0.0413486,0.0704272,0.761191,0.866176,0.238933,0.811029,0.557046,0.964551,0.728874,0.864096,0.628621,0.762969,0.0477352,0.842254,0.047835,0.78636,0.875559,0.791611,0.0284765,0.852007,0.888465,0.0373639,0.962873,0.971712,0.82859,0.609143,0.0237815,0.496524,0.897468,0.893999,0.737458,0.0449291,0.872642,0.0218234,0.136732,0.872717,0.905944,0.797855,0.772509,0.975055,0.0337926,0.0734925,0.966973,0.0179861,0.0220627,0.0300151,0.0353915,0.0220701,0.844758,0.842314,0.834225,0.0100433,0.871206,0.852754,0.200186,0.0394606,0.889708,0.892394,0.863793,0.837967,0.755911,0.901691,0.83345,0.0292348,0.953601,0.0488597,0.0407718,0.811301,0.669687,0.042683,0.410395,0.533285,0.86283,0.616356,0.0321384,0.884924
1.0,0.070217,0.475757,0.10309,0.821527,0.041901,0.111484,0.394436,0.0332253,0.117184,0.916032,0.0372441,0.948899,0.661163,0.586036,0.630449,0.462764,0.895217,0.859537,0.104308,0.906075,0.911482,0.908839,0.0241081,0.0803335,0.259759,0.0735939,0.296579,0.0974531,0.0317561,0.901242,0.941842,0.221925,0.819696,0.880609,0.935294,0.043017,0.0544109,0.913614,0.935238,0.173522,0.8616,0.564855,0.963562,0.762988,0.880745,0.491125,0.854133,0.0420247,0.769788,0.0803779,0.851015,0.916631,0.872075,0.0543968,0.841908,0.883061,0.066689,0.956716,0.872103,0.831193,0.633859,0.0355713,0.554101,0.906411,0.88187,0.806655,0.0341278,0.861002,0.0442431,0.140371,0.910704,0.93441,0.866261,0.884348,0.970073,0.0996331,0.0300074,0.962914,0.0148446,0.0184325,0.0731141,0.0602526,0.0250489,0.828284,0.860705,0.839679,0.0710856,0.889519,0.885618,0.268854,0.0336445,0.958407,0.819176,0.9168,0.870251,0.900306,0.914011,0.803233,0.0307953,0.942182,0.0627797,0.0779083,0.892927,0.602877,0.0384835,0.517579,0.70469,0.876859,0.636321,0.0454354,0.896101
1.0,0.0754961,0.469008,0.0773075,0.776586,0.0392854,0.0964052,0.2689,0.03167,0.0499083,0.891237,0.0322306,0.953061,0.76746,0.619322,0.61354,0.448477,0.836774,0.849501,0.0563118,0.831773,0.863751,0.918244,0.0269872,0.088899,0.276927,0.0742331,0.156388,0.0681508,0.0290107,0.880879,0.949734,0.133523,0.849587,0.831599,0.944378,0.033905,0.0413661,0.833645,0.912825,0.230793,0.816661,0.698152,0.961434,0.737973,0.82843,0.66714,0.837682,0.0387302,0.703295,0.0757797,0.826743,0.855409,0.822462,0.0536782,0.830147,0.90178,0.0582581,0.958988,0.952254,0.789641,0.688869,0.0399985,0.64688,0.884329,0.898235,0.763886,0.0470136,0.878201,0.0421517,0.184172,0.895788,0.900182,0.827355,0.812891,0.973681,0.0743618,0.0466629,0.964738,0.0180558,0.0221624,0.0645275,0.0402615,0.0242035,0.892342,0.811911,0.870471,0.0573605,0.850042,0.863936,0.219857,0.0517113,0.906303,0.882388,0.889939,0.86517,0.835293,0.892735,0.799439,0.0365777,0.954824,0.0584074,0.0761596,0.84193,0.648488,0.047588,0.440187,0.549574,0.838823,0.655879,0.0375842,0.885943
1.0,0.0580876,0.387471,0.013259,0.702571,0.0486262,0.0677261,0.440613,0.0303991,0.0503866,0.852728,0.0301146,0.953626,0.677401,0.582804,0.49339,0.378239,0.82808,0.776192,0.0699693,0.8321,0.862996,0.873625,0.0268136,0.0633036,0.252456,0.0507138,0.196111,0.109375,0.0241647,0.862879,0.902009,0.136843,0.842479,0.850727,0.932258,0.0429169,0.0496512,0.735582,0.812554,0.234472,0.810441,0.559789,0.956047,0.664363,0.775611,0.56401,0.789237,0.0570477,0.820808,0.0695897,0.750787,0.85946,0.791661,0.0441508,0.882951,0.870987,0.0397062,0.952022,0.976796,0.816772,0.576548,0.0329424,0.510086,0.876768,0.824423,0.686531,0.0389486,0.886531,0.0267342,0.132284,0.85236,0.893103,0.80211,0.791287,0.967789,0.0499133,0.296055,0.959868,0.0168095,0.0235575,0.0510016,0.0491613,0.0252945,0.824237,0.822134,0.834485,0.0292557,0.820067,0.85919,0.245086,0.0376376,0.896969,0.912198,0.878684,0.834738,0.797769,0.882962,0.803481,0.032987,0.950354,0.0396071,0.0434234,0.747985,0.650765,0.0526086,0.423997,0.481819,0.898677,0.644336,0.0393995,0.909202
1.0,0.0752194,0.346578,0.0153046,0.707141,0.0294474,0.052685,0.402495,0.0296316,0.0266565,0.854264,0.0279163,0.956232,0.765795,0.520078,0.628751,0.4937,0.841877,0.762094,0.0915113,0.821584,0.830295,0.905853,0.019873,0.0539367,0.279607,0.0685659,0.22309,0.0694137,0.0268245,0.872605,0.931967,0.138145,0.789673,0.793517,0.941508,0.0691371,0.0413149,0.772042,0.878772,0.226297,0.826478,0.550572,0.968205,0.629946,0.844784,0.61908,0.823073,0.0357883,0.767378,0.0500923,0.755752,0.877908,0.794052,0.0328668,0.8589,0.907758,0.0481299,0.960647,0.958114,0.786755,0.538763,0.0225277,0.476258,0.872306,0.89393,0.699138,0.050896,0.895589,0.0264162,0.176682,0.870527,0.916707,0.746824,0.713728,0.976267,0.0681827,0.130931,0.969665,0.0140394,0.0170693,0.0496813,0.0419545,0.0131417,0.847678,0.832411,0.862856,0.036023,0.873907,0.848061,0.202877,0.0298481,0.906436,0.892136,0.857888,0.859218,0.808093,0.882387,0.765009,0.0354927,0.95709,0.0432192,0.0313634,0.753815,0.635186,0.0433253,0.37751,0.487243,0.853457,0.642697,0.0307588,0.878906
1.0,0.063761,0.351794,0.110048,0.756693,0.0552529,0.0810889,0.20028,0.0296617,0.0488148,0.886953,0.0397272,0.935323,0.775707,0.632428,0.616677,0.591643,0.861732,0.787227,0.0856261,0.844549,0.873077,0.926582,0.0262476,0.0791088,0.284209,0.0593641,0.222317,0.0838071,0.0245964,0.865943,0.914928,0.141771,0.83918,0.831713,0.948668,0.0350236,0.0468937,0.798829,0.906267,0.240942,0.827999,0.555436,0.964341,0.72512,0.885662,0.552642,0.811725,0.0634789,0.759798,0.0675172,0.820022,0.847549,0.822989,0.0550059,0.826102,0.91116,0.0473382,0.967594,0.961814,0.81769,0.595591,0.0408528,0.535759,0.896602,0.918465,0.746929,0.0372391,0.868713,0.0302729,0.150236,0.862469,0.903141,0.762712,0.739577,0.973575,0.0752507,0.11924,0.967909,0.0162033,0.0193767,0.0555932,0.036403,0.018306,0.867179,0.808154,0.827971,0.0479876,0.844742,0.872446,0.134078,0.0279879,0.915806,0.887158,0.860008,0.862423,0.826865,0.891741,0.818192,0.035473,0.95049,0.247414,0.0595673,0.818097,0.670803,0.0376042,0.278857,0.488864,0.882984,0.642024,0.0313682,0.898668
1.0,0.096428,0.531494,0.0722718,0.842435,0.0446685,0.0835532,0.303701,0.0418237,0.0452625,0.893458,0.033232,0.950405,0.710894,0.680807,0.615487,0.44081,0.890639,0.854245,0.0921194,0.816268,0.913667,0.924604,0.0276438,0.118737,0.311955,0.0546261,0.165619,0.0866398,0.0254926,0.910071,0.914117,0.140005,0.887639,0.888429,0.944512,0.0498362,0.0424918,0.824993,0.907273,0.233037,0.840751,0.662679,0.958064,0.823151,0.871595,0.578961,0.827034,0.070892,0.733749,0.071837,0.833662,0.870953,0.824983,0.0502449,0.83732,0.91224,0.0561119,0.952057,0.925332,0.825331,0.717207,0.046268,0.635301,0.891898,0.882319,0.77759,0.0528916,0.922294,0.0457597,0.181573,0.880402,0.917929,0.836238,0.806724,0.970538,0.0841831,0.091204,0.959567,0.016177,0.0216094,0.0585251,0.0406774,0.0197053,0.854923,0.854616,0.84601,0.0601951,0.83078,0.884323,0.258737,0.0334063,0.896052,0.871196,0.902907,0.863212,0.87659,0.877841,0.806721,0.0272913,0.949891,0.0772262,0.0433663,0.855034,0.656821,0.0367412,0.440859,0.611778,0.874904,0.666088,0.0372099,0.86888
1.0,0.0681905,0.392294,0.0247835,0.697967,0.0507136,0.075917,0.22799,0.0415906,0.0374269,0.85461,0.0445659,0.955181,0.752186,0.571725,0.564759,0.550644,0.822318,0.760487,0.063314,0.795174,0.913251,0.924345,0.026242,0.0747721,0.249753,0.0404769,0.294947,0.0888189,0.0229708,0.883783,0.925932,0.136426,0.829507,0.860747,0.940601,0.0623514,0.0456344,0.796796,0.871059,0.276881,0.811305,0.47175,0.959203,0.65358,0.829048,0.617864,0.794532,0.044716,0.822974,0.0730505,0.777082,0.862712,0.805263,0.0285045,0.906632,0.89911,0.0610257,0.948702,0.961833,0.802548,0.64488,0.0297442,0.519669,0.878047,0.880205,0.683585,0.0411861,0.852628,0.0364358,0.145174,0.845472,0.871373,0.754363,0.746731,0.968926,0.105499,0.0208483,0.9633,0.0146969,0.0219086,0.0616523,0.0423474,0.0214307,0.833076,0.822763,0.779927,0.0376921,0.812811,0.807546,0.174964,0.0385852,0.903437,0.891149,0.894521,0.851768,0.798823,0.87716,0.844876,0.0279845,0.93888,0.048334,0.0507224,0.742302,0.584567,0.0478686,0.305416,0.381136,0.874993,0.636996,0.0371039,0.870898
1.0,0.0733045,0.315277,0.0435789,0.678625,0.0426611,0.0516245,0.23385,0.0239641,0.0352253,0.890301,0.0150213,0.9518,0.847795,0.523036,0.63712,0.729082,0.858868,0.796823,0.0703785,0.838608,0.84017,0.899779,0.0229372,0.0701321,0.215209,0.0366508,0.384515,0.0207531,0.0232703,0.845275,0.906182,0.302311,0.813798,0.833077,0.952127,0.043893,0.0538753,0.806013,0.869542,0.231897,0.815792,0.362295,0.960381,0.681996,0.81065,0.662445,0.787076,0.0286875,0.793364,0.029297,0.734703,0.887963,0.783454,0.025084,0.886594,0.870256,0.0321462,0.953273,0.971123,0.80519,0.56747,0.0244945,0.498913,0.880561,0.898386,0.684517,0.0458202,0.849161,0.0245862,0.0793461,0.855808,0.8958,0.788272,0.739511,0.971861,0.0562809,0.0429434,0.957935,0.0137227,0.0261731,0.0193548,0.0339941,0.0200118,0.817114,0.806815,0.857182,0.0196449,0.83001,0.860816,0.201798,0.0350398,0.86922,0.91215,0.893502,0.860881,0.825985,0.894271,0.765428,0.0284427,0.957168,0.0355716,0.0285781,0.804005,0.631775,0.0331096,0.309626,0.516524,0.865405,0.639797,0.0421305,0.88086
1.0,0.107161,0.321387,0.093369,0.756299,0.0373891,0.0848762,0.229346,0.0350118,0.0424871,0.85785,0.038557,0.952728,0.80345,0.573521,0.658609,0.773466,0.835443,0.753665,0.116719,0.788747,0.845789,0.907042,0.0702386,0.0609873,0.227471,0.0757337,0.475449,0.0785561,0.0279833,0.865423,0.937433,0.385022,0.86289,0.788248,0.940495,0.040014,0.0383489,0.788247,0.882235,0.270269,0.769361,0.419445,0.969989,0.66357,0.8511,0.640658,0.772837,0.0356256,0.709195,0.0718158,0.765171,0.856135,0.750131,0.0609237,0.776608,0.906195,0.0490142,0.962097,0.918481,0.751353,0.487711,0.0393494,0.587653,0.87019,0.906044,0.74919,0.0613918,0.873204,0.0446104,0.117107,0.865972,0.881123,0.796751,0.742197,0.971241,0.0784259,0.067309,0.964071,0.0145302,0.0335697,0.0709816,0.0421843,0.0239418,0.798953,0.765281,0.84218,0.0451067,0.862894,0.793736,0.191525,0.0438764,0.901936,0.858545,0.868374,0.839117,0.801097,0.870201,0.758984,0.032218,0.940434,0.0610202,0.0704494,0.783714,0.689057,0.0467496,0.319827,0.548955,0.84644,0.591625,0.0359501,0.890575
1.0,0.107307,0.364599,0.154809,0.816107,0.0389014,0.0925291,0.362892,0.0385148,0.0792511,0.897154,0.0263619,0.954918,0.689865,0.766737,0.537822,0.574745,0.906039,0.892299,0.0754134,0.894189,0.900352,0.92603,0.022962,0.0826037,0.188578,0.0584382,0.333242,0.0773325,0.0264005,0.898895,0.958119,0.20877,0.829222,0.846169,0.948251,0.0475793,0.0729346,0.88723,0.917886,0.213309,0.849708,0.430701,0.961234,0.693267,0.750369,0.588159,0.851533,0.0450169,0.599658,0.0756173,0.883422,0.892208,0.881204,0.0524832,0.721813,0.894132,0.0585695,0.963479,0.786239,0.880531,0.610571,0.0351796,0.563314,0.783179,0.905464,0.700585,0.0450552,0.849918,0.0484706,0.144041,0.933123,0.927645,0.852307,0.901752,0.972618,0.0967767,0.159121,0.96155,0.0120828,0.0263773,0.0721352,0.0469826,0.0233164,0.881017,0.853819,0.861373,0.0608996,0.897004,0.894659,0.245504,0.039563,0.935587,0.840191,0.857457,0.860718,0.907119,0.895475,0.705027,0.0305248,0.94835,0.0689501,0.0674337,0.903053,0.795498,0.0385208,0.438116,0.578904,0.889447,0.641207,0.0360435,0.856621
1.0,0.0724561,0.422987,0.0118227,0.692043,0.0497391,0.0643492,0.154627,0.038852,0.0449356,0.842658,0.0322132,0.947638,0.781121,0.584421,0.571802,0.555703,0.844054,0.776303,0.0938573,0.814563,0.905443,0.912069,0.0316946,0.0651018,0.248174,0.0559444,0.229135,0.123412,0.0305586,0.839922,0.922561,0.138172,0.823962,0.858677,0.951383,0.0572044,0.0629519,0.786255,0.847126,0.246624,0.811764,0.526163,0.961828,0.703486,0.819555,0.641677,0.823179,0.0584382,0.822187,0.0899252,0.802095,0.878664,0.808905,0.0396529,0.863415,0.867069,0.0414959,0.952933,0.968891,0.799793,0.581008,0.0338336,0.566483,0.874274,0.892359,0.726391,0.0400718,0.839924,0.0352473,0.13591,0.868281,0.913917,0.768823,0.811115,0.971881,0.0984173,0.0240609,0.966807,0.0165542,0.020562,0.0566071,0.0378546,0.0220071,0.818756,0.823359,0.838881,0.0443811,0.832871,0.833774,0.213335,0.0332271,0.914402,0.900869,0.86937,0.843377,0.832856,0.868527,0.77711,0.028111,0.943888,0.0554761,0.0452956,0.787865,0.621557,0.0449718,0.32891,0.426429,0.852571,0.618039,0.0322297,0.856602
1.0,0.0565852,0.382955,0.189522,0.593074,0.0389823,0.0573459,0.166997,0.0261805,0.0333298,0.812713,0.0311982,0.958017,0.717989,0.587831,0.581455,0.491153,0.826147,0.801302,0.0558469,0.789894,0.853661,0.885995,0.0283348,0.0827268,0.251687,0.0428858,0.2462,0.058067,0.0227024,0.841618,0.921191,0.123574,0.794887,0.857083,0.941836,0.0470736,0.0485679,0.730781,0.861746,0.229577,0.796562,0.477889,0.964555,0.701863,0.871864,0.572722,0.808738,0.0541144,0.812522,0.0573636,0.780958,0.858957,0.744963,0.0417306,0.873282,0.899719,0.0419205,0.959736,0.972524,0.778307,0.420567,0.0273818,0.535408,0.878857,0.907297,0.475332,0.0329354,0.870199,0.0253824,0.122177,0.836332,0.897294,0.771376,0.744819,0.971785,0.0577184,0.0395735,0.963557,0.0154268,0.0187762,0.0340032,0.0329897,0.0169867,0.825097,0.787935,0.829999,0.0332998,0.819328,0.788284,0.179308,0.0326492,0.891353,0.858087,0.878599,0.837643,0.759563,0.891797,0.81887,0.0259773,0.957484,0.0482105,0.0475932,0.834326,0.645731,0.0341903,0.260024,0.404185,0.821938,0.621376,0.0348041,0.882211
1.0,0.0899087,0.336684,0.0832349,0.717779,0.0573837,0.0668465,0.214299,0.0284438,0.0508805,0.895019,0.0222186,0.946181,0.56906,0.612982,0.539718,0.503701,0.873743,0.797593,0.0893445,0.818454,0.877515,0.902521,0.0318592,0.0843183,0.205502,0.060293,0.283845,0.0840041,0.0320279,0.857967,0.940501,0.1459,0.844429,0.825443,0.952122,0.0472274,0.0447489,0.793348,0.852791,0.182716,0.805507,0.418608,0.956511,0.75387,0.897508,0.458965,0.808318,0.0498257,0.73361,0.0664737,0.863032,0.91759,0.808875,0.0483983,0.796636,0.869934,0.0592946,0.942515,0.959683,0.839694,0.569223,0.0377699,0.495191,0.870265,0.830463,0.732281,0.0453701,0.764205,0.0324486,0.104198,0.898335,0.921279,0.786781,0.794414,0.973645,0.0679468,0.0341971,0.949379,0.0169218,0.0281599,0.0501406,0.0526239,0.0332298,0.867154,0.838239,0.870995,0.0375799,0.863459,0.876469,0.183079,0.0393405,0.941618,0.859127,0.870068,0.85531,0.869066,0.872975,0.864647,0.0274201,0.942195,0.051608,0.0401196,0.843285,0.687841,0.0599966,0.353287,0.459636,0.856738,0.502145,0.0429547,0.840579
1.0,0.0573633,0.394574,0.0547358,0.721328,0.0396388,0.0404191,0.458325,0.0216133,0.0414013,0.869536,0.0143979,0.955071,0.844291,0.598424,0.616859,0.574601,0.854746,0.82848,0.064874,0.809429,0.862408,0.888599,0.023635,0.10476,0.221929,0.0462729,0.196495,0.081194,0.0234731,0.858437,0.921043,0.133633,0.819489,0.84595,0.939094,0.0464609,0.0503173,0.781423,0.887284,0.256923,0.838185,0.562701,0.963918,0.734427,0.837253,0.642027,0.81564,0.0391463,0.779891,0.0548215,0.745308,0.861638,0.806738,0.0343774,0.839269,0.904848,0.0421892,0.954891,0.94201,0.812159,0.583565,0.0259526,0.513144,0.859271,0.881702,0.757475,0.0493059,0.859471,0.0326348,0.153548,0.878574,0.907002,0.770256,0.753595,0.971094,0.0530871,0.13015,0.966364,0.0140649,0.0242578,0.0362186,0.0358554,0.0204152,0.816832,0.80917,0.859852,0.0210317,0.801765,0.837259,0.229193,0.0361225,0.904375,0.892716,0.90571,0.842491,0.815633,0.885332,0.810831,0.0257434,0.95537,0.0389282,0.0263183,0.773274,0.679079,0.0418973,0.423651,0.616308,0.832368,0.647552,0.0402383,0.883905
1.0,0.0537969,0.168529,0.0197442,0.722422,0.0337913,0.0343673,0.508522,0.026694,0.0678048,0.706635,0.0217867,0.966259,0.781245,0.589164,0.564453,0.804957,0.796854,0.811818,0.0328992,0.863735,0.880955,0.852992,0.0292984,0.046992,0.291921,0.285409,0.389515,0.0598404,0.0178128,0.824148,0.908198,0.132194,0.846568,0.836255,0.781312,0.0412207,0.0321051,0.808352,0.892591,0.178836,0.678437,0.248194,0.967007,0.705291,0.885809,0.715352,0.871224,0.0289433,0.827957,0.0364089,0.716135,0.889296,0.794216,0.021748,0.911063,0.891201,0.0305789,0.956685,0.981952,0.73509,0.496775,0.0197652,0.366895,0.889931,0.875985,0.752828,0.0482303,0.871429,0.0187245,0.106019,0.866892,0.934316,0.819946,0.765908,0.975786,0.021512,0.133576,0.959489,0.0137041,0.0172962,0.0284587,0.036067,0.0171242,0.864645,0.784213,0.827324,0.0162441,0.87131,0.779823,0.213962,0.0279299,0.902681,0.90081,0.867971,0.834527,0.768889,0.896642,0.847704,0.0308215,0.963425,0.0277099,0.03312,0.844334,0.658665,0.0319662,0.276536,0.279694,0.794275,0.659685,0.0399054,0.815966
1.0,0.131059,0.51899,0.137281,0.780562,0.0432077,0.0692263,0.461011,0.0210118,0.138025,0.906023,0.0292015,0.961497,0.582388,0.592286,0.64456,0.368881,0.868252,0.877027,0.078256,0.895154,0.908851,0.925515,0.0201184,0.0621799,0.292615,0.173505,0.277295,0.0802002,0.0254021,0.879264,0.928768,0.173845,0.838431,0.848979,0.949312,0.037701,0.0476981,0.877481,0.930717,0.146329,0.850641,0.586992,0.958359,0.826065,0.914442,0.396587,0.832067,0.047547,0.583664,0.0709541,0.823747,0.897683,0.871429,0.046761,0.695888,0.909003,0.0378445,0.959208,0.798646,0.928794,0.626072,0.0300965,0.543517,0.901083,0.837776,0.831207,0.0506683,0.863912,0.028376,0.125743,0.887253,0.952659,0.879405,0.853889,0.972362,0.087271,0.0647513,0.965035,0.014231,0.0189612,0.0504707,0.0718827,0.0180494,0.875771,0.817356,0.845549,0.0404156,0.909953,0.912701,0.204586,0.0379095,0.928505,0.842982,0.897832,0.876326,0.928431,0.886437,0.733142,0.0302197,0.955757,0.0534709,0.0479667,0.930202,0.620758,0.0263703,0.595976,0.795099,0.870238,0.574677,0.0267015,0.884735
1.0,0.0611947,0.411864,0.0164396,0.801189,0.0601565,0.0925977,0.170487,0.031684,0.0383398,0.909064,0.0378497,0.968443,0.789076,0.609127,0.569336,0.434615,0.895303,0.851968,0.0755265,0.898376,0.89612,0.926551,0.0175216,0.0624075,0.261515,0.0235096,0.150356,0.0902795,0.0211317,0.887516,0.935082,0.121923,0.884945,0.872267,0.912054,0.0295805,0.0592474,0.829947,0.900625,0.185197,0.842651,0.5068,0.961265,0.761887,0.907631,0.722101,0.876391,0.0376144,0.883499,0.0733708,0.892599,0.914422,0.843631,0.043684,0.939357,0.930267,0.0515421,0.959967,0.972574,0.835065,0.645537,0.0318662,0.55686,0.934731,0.937475,0.833553,0.0358346,0.913193,0.0670881,0.119633,0.909099,0.947044,0.799054,0.800523,0.971602,0.0668769,0.015703,0.962208,0.0101776,0.0265235,0.0759698,0.0347948,0.0169641,0.919145,0.879178,0.885942,0.0568153,0.891266,0.854499,0.294743,0.0309526,0.948188,0.947515,0.899007,0.899912,0.818023,0.906228,0.847164,0.0293065,0.948541,0.0583818,0.0648037,0.925345,0.816291,0.023307,0.466646,0.552159,0.913278,0.703137,0.0209968,0.916885
1.0,0.0653451,0.340937,0.0256502,0.649814,0.055146,0.0885989,0.137933,0.0327104,0.0360588,0.878616,0.0420409,0.95801,0.76556,0.488166,0.582772,0.64585,0.874352,0.80721,0.050897,0.778285,0.887862,0.854275,0.0281943,0.0816644,0.220297,0.0350269,0.412627,0.0892021,0.026803,0.85389,0.907976,0.288438,0.852767,0.842446,0.945536,0.0616903,0.0478566,0.756046,0.857616,0.249754,0.792243,0.53171,0.958097,0.70405,0.846486,0.649921,0.784672,0.0527034,0.80438,0.0304568,0.750607,0.882317,0.784782,0.0464999,0.899131,0.889635,0.0469539,0.954246,0.966754,0.782569,0.61118,0.0446039,0.532467,0.902722,0.875435,0.734114,0.0509754,0.864057,0.0404234,0.128716,0.876292,0.907794,0.812232,0.766694,0.969092,0.0719161,0.0196936,0.959727,0.0162756,0.0231753,0.0514911,0.0455727,0.0210124,0.800261,0.83713,0.830692,0.0464901,0.837847,0.884455,0.206186,0.0428055,0.935366,0.909974,0.89116,0.867478,0.813739,0.858998,0.855877,0.0364415,0.951628,0.0442682,0.0643618,0.789812,0.631373,0.0433068,0.342538,0.462686,0.870543,0.65058,0.0394326,0.871059
1.0,0.0614784,0.280244,0.031689,0.621843,0.0688027,0.0975875,0.12377,0.0446116,0.0532195,0.854038,0.0394144,0.939693,0.744624,0.598974,0.452165,0.674055,0.77832,0.796866,0.0804604,0.761588,0.875754,0.918185,0.0403288,0.0865869,0.245387,0.0554063,0.3217,0.0914108,0.0306757,0.798636,0.912053,0.189096,0.785477,0.844372,0.933173,0.0604685,0.0755167,0.7097,0.857684,0.282127,0.774832,0.294565,0.956634,0.670823,0.782616,0.477761,0.796111,0.056629,0.83851,0.100656,0.798257,0.878151,0.734755,0.0736623,0.863445,0.87153,0.0496615,0.950647,0.969935,0.776933,0.456737,0.0367513,0.504716,0.895474,0.858744,0.673713,0.0494643,0.817715,0.0477548,0.1186,0.854669,0.891745,0.739342,0.77995,0.95841,0.0644451,0.0248404,0.939341,0.0186509,0.0282423,0.0734364,0.047288,0.0351468,0.784319,0.798284,0.825271,0.0555402,0.793469,0.861069,0.205769,0.0513117,0.903944,0.878555,0.866959,0.846428,0.762845,0.86101,0.821653,0.0384797,0.937723,0.0619894,0.0632844,0.82581,0.571757,0.0515466,0.371364,0.393459,0.859776,0.575573,0.0407675,0.914315
1.0,0.0645792,0.355784,0.0534361,0.726035,0.0412503,0.0589759,0.167893,0.0268301,0.0488242,0.873168,0.0144935,0.966247,0.802147,0.418214,0.595772,0.490816,0.869398,0.844317,0.0387946,0.791952,0.880491,0.900559,0.0281421,0.0888606,0.257474,0.0437537,0.241478,0.0789008,0.0257898,0.862951,0.909345,0.117055,0.871343,0.858398,0.940435,0.0426868,0.0467406,0.780541,0.897171,0.252826,0.795658,0.622219,0.970709,0.778384,0.846176,0.620541,0.842398,0.0355346,0.739601,0.0402912,0.788416,0.874255,0.794742,0.0374845,0.827498,0.915345,0.0245786,0.959524,0.955345,0.778001,0.548354,0.0277353,0.576107,0.866728,0.883825,0.766305,0.051753,0.856727,0.0269368,0.133459,0.884338,0.924188,0.810879,0.812789,0.97443,0.0200913,0.313354,0.970553,0.0158966,0.0242311,0.0287258,0.0392251,0.0171507,0.829861,0.830542,0.844452,0.0181854,0.842978,0.870568,0.204625,0.0346771,0.90521,0.903845,0.877512,0.825071,0.807817,0.867127,0.876611,0.0261306,0.954545,0.0532794,0.0370547,0.843798,0.695481,0.0383903,0.370243,0.543421,0.861847,0.626326,0.0320019,0.874658
