class,cg20716209,cg17590135,cg27413732,cg07804728,cg21051964,cg04500632,cg19212550,cg27009008,cg01338084,cg26864230,cg23018039,cg05415871,cg24046864,cg25141069,cg22407458,cg21946667,cg10334121,cg10462643,cg21948655,cg10678486,cg11693709,cg17492891,cg23099959,cg08957018,cg26996201,cg05714219,cg13590117,cg26916609,cg12624829,cg05835416,cg27349795,cg06475503,cg02061431,cg21149764,cg02515103,cg05115468,cg14332346,cg02000145,cg19722347,cg12698628,cg14862260,cg11323483,cg23843090,cg22052948,cg06359059,cg26154534,cg03760191,cg11851429,cg04875128,cg14363146,cg05634428,cg25986322,cg11354603,cg04704634,cg20416129,cg24800175,cg22641350,cg13969273,cg20488820,cg07676859,cg05482498,cg01248426,cg23386807,cg22850234,cg14640772,cg17371436,cg04992576,cg08185095,cg09278980,cg05497345,cg15094912,cg20578893,cg01970427,cg18764516,cg23008404,cg10599951,cg01914455,cg00656478,cg05241830,cg27627006,cg19958866,cg00855396,cg12309938,cg13956443,cg19747632,cg08642716,cg19640789,cg06997008,cg08118581,cg07871971,cg11826324,cg12161132,cg02825728,cg08327690,cg25699073,cg26333652,cg22498143,cg13027556,cg22541336,cg12559685,cg01918222,cg10150615,cg00985564,cg26362488,cg26435172,cg10788213,cg21200382,cg11784305,cg11969637,cg18020955,cg10510478,cg22209441,cg01060282,cg05419984,cg17527563,cg03087607,cg23009962,cg04164023,cg16803707,cg21492137,cg05293407,cg22313322,cg05212836,cg15004938,cg02558362,cg06804311,cg16052570,cg19998533,cg21126573,cg27237541,cg12938320,cg13619623,cg17836114,cg19570702,cg26484108,cg14527097,cg07850477,cg17208530,cg21398280,cg02157083,cg12775613,cg05070626,cg26820845,cg23460843,cg09545123,cg22510376,cg22447839,cg24492374,cg22008551,cg16288872,cg20002958,cg04058144,cg13652536,cg05303208,cg00949670,cg15879426,cg14992768,cg23944920,cg24691656,cg08390760,cg06941312,cg10584042,cg02255700
3.0,0.0333726,0.968511,0.062946,0.928936,0.943635,0.873929,0.678225,0.00994243,0.0339631,0.0394686,0.933135,0.934906,0.841491,0.0196829,0.552372,0.798514,0.904253,0.873901,0.877007,0.0436954,0.716046,0.0389078,0.925589,0.0347054,0.0208644,0.0333902,0.920804,0.952696,0.0190407,0.5709,0.0246501,0.950715,0.145028,0.92278,0.040945,0.0223625,0.00613843,0.0373193,0.909871,0.047818,0.795335,0.878728,0.900158,0.62477,0.0255901,0.121147,0.913965,0.0239926,0.512122,0.0239717,0.67798,0.814445,0.784328,0.79069,0.882848,0.0327423,0.94252,0.0279423,0.182686,0.680243,0.173775,0.699575,0.0165016,0.0394187,0.0945723,0.0410218,0.875272,0.319211,0.380938,0.111245,0.0329987,0.927548,0.89051,0.0261095,0.891507,0.916252,0.0262468,0.891473,0.862757,0.36068,0.0251888,0.921214,0.846447,0.899195,0.0400532,0.829126,0.985798,0.912972,0.880953,0.879434,0.792842,0.395819,0.825612,0.126592,0.929206,0.680169,0.0791072,0.865374,0.881466,0.906067,0.690525,0.0933514,0.925017,0.0354849,0.585856,0.966493,0.0883101,0.026181,0.779907,0.5228,0.964114,0.756479,0.91483,0.0790777,0.77353,0.459628,0.977452,0.971952,0.0318658,0.864718,0.0583022,0.0625159,0.0292405,0.787964,0.403863,0.977107,0.844557,0.639137,0.0203964,0.733315,0.901768,0.885672,0.0526428,0.93324,0.797477,0.847385,0.043418,0.826655,0.960308,0.81544,0.949419,0.0332953,0.0635592,0.030262,0.083739,0.0350408,0.0294185,0.00966512,0.572136,0.94596,0.870516,0.0175909,0.777811,0.288502,0.0327757,0.955287,0.791853,0.880032,0.0660757,0.0149674,0.0600331,0.0646683,0.0854304
3.0,0.0241451,0.889778,0.065029,0.904932,0.928245,0.909298,0.698453,0.0145194,0.0207995,0.0426555,0.912424,0.942929,0.917035,0.0229624,0.5174,0.694017,0.894064,0.809195,0.881799,0.0465037,0.669004,0.0276757,0.858038,0.0206695,0.067099,0.0421635,0.949141,0.9437,0.0250828,0.530883,0.0287209,0.945907,0.0962311,0.901296,0.037084,0.0223398,0.0422643,0.0363351,0.849962,0.0232435,0.857823,0.887056,0.893733,0.712807,0.028092,0.101796,0.892824,0.0287734,0.515403,0.0230311,0.664594,0.834736,0.810679,0.841403,0.88432,0.126879,0.941142,0.0223569,0.130274,0.675239,0.288444,0.67293,0.0159892,0.0360935,0.0669877,0.0280832,0.848485,0.406812,0.274671,0.137193,0.0278294,0.910092,0.902514,0.0343031,0.844793,0.915784,0.0446184,0.881908,0.839137,0.368434,0.0279479,0.882249,0.888439,0.909096,0.0492628,0.745433,0.985098,0.900538,0.866758,0.861327,0.768726,0.965677,0.788603,0.216158,0.890811,0.650826,0.0603451,0.929955,0.906152,0.89117,0.559184,0.0676172,0.88901,0.0216209,0.524723,0.960907,0.0827404,0.0638523,0.732211,0.464979,0.962265,0.6923,0.907165,0.0906658,0.932104,0.267251,0.975747,0.972803,0.0403027,0.868149,0.0588196,0.0445208,0.0388986,0.803379,0.282487,0.975657,0.791246,0.614706,0.0175574,0.637248,0.914811,0.855285,0.0588881,0.920951,0.827809,0.850406,0.0273741,0.732419,0.952042,0.774079,0.926754,0.064093,0.0534551,0.152114,0.0613586,0.0639582,0.0300403,0.0171086,0.516014,0.934977,0.895639,0.0230707,0.786051,0.228737,0.0258138,0.955907,0.807164,0.799453,0.0440006,0.0181682,0.0579668,0.0609487,0.0632988
3.0,0.0385427,0.954033,0.0550174,0.907384,0.951056,0.920194,0.645764,0.0111048,0.0368841,0.0354693,0.931013,0.954426,0.855548,0.0241394,0.510936,0.779641,0.900992,0.910815,0.890186,0.043488,0.744422,0.0266222,0.86914,0.0304508,0.0343109,0.0271981,0.977937,0.935254,0.0196315,0.540852,0.0332983,0.924744,0.0666685,0.915669,0.030581,0.0242466,0.028151,0.0263583,0.87275,0.552847,0.871464,0.887055,0.882607,0.646461,0.0198977,0.19966,0.961718,0.0206383,0.537699,0.0185587,0.563762,0.846016,0.913918,0.836216,0.895634,0.0488051,0.943488,0.0288645,0.0723963,0.734972,0.135615,0.641181,0.0150077,0.0218493,0.0722321,0.0319506,0.827821,0.638188,0.277213,0.199049,0.035649,0.895921,0.921673,0.025898,0.875694,0.932429,0.0425388,0.878668,0.885242,0.222585,0.0253438,0.90883,0.895053,0.898202,0.0433639,0.76029,0.985747,0.913246,0.904614,0.915067,0.752363,0.956803,0.716442,0.0208811,0.915345,0.73611,0.0390474,0.885281,0.920673,0.905242,0.54,0.0667003,0.914342,0.0282432,0.476621,0.962712,0.0714351,0.0369614,0.701145,0.615486,0.96977,0.687357,0.925227,0.0594393,0.937541,0.292447,0.977422,0.972557,0.0237485,0.877351,0.0487481,0.0349494,0.0396519,0.758279,0.50695,0.945709,0.834303,0.511707,0.0199339,0.667321,0.878505,0.912106,0.0437707,0.922829,0.68422,0.893156,0.0293694,0.735239,0.962695,0.792686,0.951629,0.0500876,0.0602186,0.106225,0.0606551,0.0386346,0.0343644,0.0139231,0.45429,0.929065,0.929655,0.0264824,0.771551,0.242486,0.0286924,0.955366,0.802348,0.896068,0.0429214,0.0175241,0.0460219,0.0789131,0.0867496
3.0,0.0306862,0.906863,0.0948807,0.916617,0.955184,0.921472,0.723942,0.00629206,0.0248016,0.0515094,0.92039,0.949124,0.851319,0.0191556,0.464685,0.722054,0.892965,0.826641,0.868005,0.0513561,0.70347,0.0248266,0.869435,0.0373082,0.0792189,0.03657,0.971083,0.944937,0.0434513,0.573294,0.0288409,0.95137,0.121321,0.91908,0.0292016,0.0246525,0.0553413,0.0493869,0.856791,0.0365467,0.865162,0.901043,0.883948,0.711054,0.0233786,0.130464,0.914282,0.0233093,0.48277,0.017441,0.636246,0.821279,0.843427,0.854753,0.867077,0.0544874,0.942431,0.0315546,0.0981854,0.693878,0.195178,0.639007,0.0159137,0.0370388,0.0672962,0.0379481,0.816616,0.437174,0.453484,0.106242,0.041853,0.900839,0.920404,0.0304641,0.853118,0.919609,0.0446825,0.851428,0.810183,0.347457,0.0270986,0.899544,0.897866,0.879336,0.0514472,0.809485,0.987167,0.909987,0.862365,0.856007,0.763109,0.940045,0.794547,0.279036,0.86777,0.664475,0.115892,0.938092,0.902016,0.91375,0.598702,0.0698467,0.896816,0.0231482,0.525191,0.962449,0.0828254,0.0475042,0.728892,0.490471,0.941611,0.665371,0.906418,0.0931104,0.87276,0.349014,0.97374,0.977854,0.0508323,0.86647,0.0557539,0.0542794,0.0353706,0.791068,0.399072,0.974753,0.74329,0.64574,0.0170904,0.732663,0.897981,0.876373,0.0570078,0.930293,0.843469,0.860593,0.0249934,0.796657,0.965805,0.775098,0.919903,0.0556083,0.0793119,0.0786718,0.0558588,0.100118,0.039334,0.0213689,0.484288,0.938089,0.916428,0.0242649,0.797896,0.287795,0.0242569,0.956418,0.790179,0.836672,0.0457899,0.0180773,0.0490279,0.0619813,0.0696705
2.0,0.0231174,0.952229,0.058393,0.777106,0.786006,0.92037,0.850904,0.00882973,0.0285866,0.0224071,0.903601,0.80478,0.802635,0.0166811,0.197355,0.49948,0.79992,0.694648,0.867685,0.0375303,0.750144,0.021965,0.892339,0.0144386,0.02067,0.01918,0.800536,0.831356,0.0721768,0.656239,0.0229861,0.951853,0.0641425,0.918503,0.13104,0.0198961,0.00810524,0.0215562,0.922329,0.464413,0.809694,0.863063,0.895355,0.349633,0.0178697,0.215597,0.797721,0.0101872,0.149127,0.016658,0.427918,0.748043,0.502441,0.789017,0.874364,0.0256927,0.865619,0.0237129,0.102739,0.236211,0.0854092,0.640206,0.0144928,0.0260459,0.111537,0.0230401,0.851479,0.68798,0.0889332,0.134805,0.0207683,0.904365,0.931472,0.0259805,0.871528,0.931816,0.0317039,0.872554,0.837657,0.19551,0.0203809,0.791752,0.822739,0.895265,0.0337365,0.83776,0.921124,0.893686,0.861618,0.585893,0.710042,0.951376,0.556518,0.0403188,0.771416,0.445302,0.052981,0.931331,0.891519,0.594752,0.558701,0.0477298,0.884215,0.0257932,0.545471,0.971316,0.432802,0.0188832,0.772041,0.244174,0.942127,0.733435,0.882421,0.060572,0.940693,0.126184,0.979107,0.847585,0.0418364,0.866416,0.0846076,0.0535142,0.0317564,0.760311,0.2808,0.978254,0.828099,0.477857,0.0170371,0.677342,0.872395,0.874329,0.0472563,0.947035,0.609055,0.550266,0.0283747,0.786431,0.916179,0.780564,0.941441,0.0325329,0.0548624,0.0228603,0.0276814,0.0153162,0.0254135,0.257472,0.544688,0.932168,0.782204,0.0184382,0.796681,0.239371,0.0131985,0.97147,0.717279,0.840129,0.0245748,0.071012,0.0464773,0.0672566,0.0462394
2.0,0.0998241,0.439276,0.0642526,0.810248,0.837276,0.879802,0.855777,0.31884,0.0209837,0.0285452,0.920424,0.893383,0.852123,0.0225939,0.324794,0.642291,0.880968,0.775155,0.866134,0.0643077,0.742376,0.0357487,0.902893,0.0392732,0.0117144,0.0363973,0.827147,0.952959,0.0228239,0.646971,0.00357311,0.928424,0.0875097,0.938429,0.0260768,0.0220155,0.0504484,0.0375456,0.915679,0.488606,0.907726,0.919459,0.896455,0.431621,0.214532,0.157585,0.766974,0.0261752,0.32357,0.0116562,0.378204,0.791552,0.520137,0.834152,0.873503,0.193457,0.890244,0.238329,0.117368,0.430368,0.129321,0.651268,0.0140979,0.131536,0.135191,0.0268804,0.873653,0.663603,0.0916444,0.119364,0.038043,0.913891,0.915674,0.0193829,0.861562,0.929555,0.0351983,0.853582,0.845784,0.286748,0.0199536,0.899465,0.865114,0.824858,0.046234,0.804937,0.986732,0.925294,0.875808,0.667605,0.748256,0.97402,0.691542,0.0189311,0.905277,0.585577,0.0452494,0.913581,0.495171,0.748362,0.5478,0.0907816,0.905383,0.0238845,0.582354,0.952918,0.037584,0.0536035,0.745588,0.241189,0.956023,0.684288,0.92935,0.0766211,0.941252,0.15322,0.981122,0.981927,0.0570651,0.870055,0.0642874,0.0795477,0.0305056,0.762003,0.352562,0.982671,0.827223,0.457695,0.0223011,0.674252,0.875085,0.89732,0.0711422,0.942782,0.797932,0.902452,0.0454499,0.778993,0.976278,0.753212,0.935032,0.0585589,0.0964872,0.0166706,0.0621636,0.0205694,0.0350355,0.0127408,0.662097,0.954118,0.825987,0.0201624,0.782991,0.350745,0.032307,0.9671,0.713373,0.89977,0.0356312,0.0148764,0.0852737,0.0510195,0.089052
2.0,0.0668414,0.967785,0.0552169,0.805156,0.851884,0.892754,0.818078,0.0111465,0.0239324,0.0233549,0.917584,0.796579,0.833685,0.0170007,0.256889,0.655624,0.781059,0.777413,0.879658,0.0310901,0.744922,0.0163447,0.875679,0.019809,0.0114544,0.0251244,0.927271,0.804678,0.0546631,0.647198,0.0155531,0.938777,0.0676452,0.924868,0.0242422,0.0217891,0.0106109,0.0291395,0.911423,0.443483,0.864536,0.895367,0.847176,0.389012,0.0225087,0.10965,0.793948,0.428155,0.263264,0.0187635,0.581434,0.784239,0.628937,0.797469,0.848157,0.0351003,0.853098,0.0200698,0.0770225,0.386759,0.184638,0.661509,0.0149862,0.0279717,0.0833959,0.0258681,0.842,0.752521,0.13919,0.121856,0.02596,0.923386,0.922498,0.0279672,0.860923,0.903927,0.0623549,0.850542,0.86092,0.227667,0.0262074,0.914336,0.839019,0.883355,0.0490191,0.81714,0.983733,0.895361,0.841065,0.756379,0.770514,0.385825,0.694261,0.0184019,0.855919,0.514632,0.0326054,0.887805,0.893726,0.703115,0.575213,0.0366464,0.930231,0.0205095,0.493776,0.964868,0.0724643,0.0330872,0.731912,0.286074,0.924149,0.722935,0.885312,0.0844373,0.939555,0.14722,0.975757,0.976054,0.0231831,0.864025,0.0633118,0.03968,0.0364021,0.772948,0.368492,0.972751,0.824591,0.437545,0.0202516,0.763529,0.822592,0.872802,0.0293134,0.936685,0.622368,0.860075,0.0475953,0.724503,0.961318,0.80441,0.94469,0.0391024,0.0438593,0.021493,0.0635172,0.0390978,0.0179206,0.014703,0.668022,0.937463,0.831728,0.0234239,0.793784,0.239927,0.0212858,0.962964,0.753867,0.856586,0.0408788,0.0374889,0.0517805,0.0479632,0.0507687
2.0,0.0347081,0.948494,0.0549585,0.867013,0.915485,0.876,0.831537,0.301876,0.0245635,0.0321803,0.92215,0.829237,0.812361,0.0232724,0.333377,0.70113,0.827263,0.722996,0.823551,0.0358529,0.709541,0.0168751,0.902707,0.0197765,0.0165852,0.0221688,0.869675,0.6765,0.0249629,0.666402,0.0302601,0.951038,0.0599454,0.912667,0.0246346,0.0207059,0.0267123,0.0407443,0.901712,0.338377,0.892646,0.852875,0.818636,0.417475,0.0202136,0.190207,0.747016,0.0199224,0.43618,0.0131871,0.406253,0.749127,0.620452,0.789466,0.829935,0.17209,0.833787,0.0262495,0.108323,0.502395,0.101351,0.6499,0.0176579,0.17233,0.0891444,0.0226487,0.818642,0.665687,0.209231,0.0944002,0.0237429,0.498398,0.924495,0.0207434,0.864176,0.911413,0.0346663,0.827562,0.782292,0.219244,0.0188368,0.883983,0.820545,0.848388,0.0397776,0.757897,0.986288,0.905695,0.835949,0.714591,0.672445,0.962728,0.687145,0.0215133,0.705131,0.598386,0.0362127,0.865373,0.859617,0.750362,0.5058,0.0479925,0.9246,0.0199263,0.516662,0.964287,0.110606,0.0342712,0.702429,0.328704,0.943001,0.685652,0.897547,0.0646781,0.94959,0.202156,0.980142,0.979306,0.0338011,0.817995,0.0531327,0.0473673,0.0138001,0.722253,0.271265,0.979843,0.759909,0.505852,0.0163678,0.655641,0.853427,0.851122,0.0379107,0.945122,0.779619,0.825286,0.0392438,0.746257,0.967273,0.75714,0.947589,0.0628243,0.0373939,0.0202032,0.0420353,0.0325413,0.0363198,0.014213,0.561058,0.931435,0.8812,0.0185609,0.67452,0.245617,0.024228,0.965272,0.564376,0.837319,0.0283356,0.0283713,0.0663419,0.0603304,0.0464238
2.0,0.0292178,0.96344,0.0550459,0.875315,0.909171,0.480412,0.821498,0.0121174,0.0280521,0.0364404,0.106201,0.938527,0.90161,0.0182128,0.430998,0.758744,0.879679,0.800826,0.842356,0.0302043,0.746051,0.0121148,0.889972,0.0172113,0.0111245,0.0287857,0.857159,0.958673,0.0236337,0.634952,0.0330661,0.945634,0.0547336,0.917382,0.0268819,0.103865,0.626645,0.0193651,0.89361,0.455174,0.918587,0.902342,0.89454,0.403737,0.0282092,0.205114,0.850779,0.00712437,0.401547,0.0158001,0.537652,0.763763,0.699034,0.834136,0.896752,0.0317755,0.935401,0.0253132,0.0923728,0.48936,0.103732,0.649689,0.0248256,0.0347232,0.0904177,0.0207297,0.801651,0.728496,0.141528,0.098139,0.0335137,0.872251,0.861276,0.0237568,0.882802,0.926111,0.0264614,0.866447,0.85802,0.253071,0.0165651,0.921195,0.856074,0.881801,0.03327,0.811988,0.965031,0.90312,0.8345,0.845514,0.769831,0.4316,0.64501,0.0480381,0.928145,0.560308,0.0331117,0.922374,0.890441,0.860307,0.502361,0.0486374,0.895495,0.0137294,0.551021,0.971595,0.0693415,0.0268513,0.680227,0.381077,0.962773,0.670087,0.904851,0.0448007,0.938296,0.195955,0.978901,0.973359,0.0209663,0.864317,0.0444933,0.04991,0.0269212,0.803084,0.404354,0.976143,0.788473,0.515128,0.0283733,0.736991,0.930984,0.853913,0.0264838,0.947446,0.707532,0.870587,0.0297678,0.799595,0.942522,0.745279,0.946681,0.0398532,0.0596114,0.0324649,0.0329508,0.0579394,0.027091,0.0111036,0.513787,0.935094,0.887739,0.0234729,0.708454,0.277968,0.0188216,0.968428,0.723577,0.859584,0.0205774,0.0432111,0.0538383,0.048706,0.0518752
2.0,0.0396529,0.946231,0.0512803,0.833262,0.920069,0.887808,0.793232,0.0126249,0.026764,0.025672,0.916439,0.893996,0.818204,0.0199653,0.354295,0.651947,0.764017,0.694991,0.854638,0.0410462,0.667178,0.0213842,0.911186,0.0214487,0.0233016,0.0454159,0.84246,0.955801,0.0280822,0.611999,0.0208078,0.957036,0.0916466,0.914404,0.024254,0.048597,0.0248443,0.030829,0.912826,0.437907,0.899253,0.891089,0.864652,0.522004,0.0225568,0.177008,0.811681,0.0274425,0.431922,0.0121824,0.415222,0.757202,0.598093,0.791649,0.827197,0.170041,0.907902,0.0265874,0.106931,0.563769,0.0836873,0.619788,0.0173098,0.0348242,0.0978673,0.0271934,0.842783,0.697774,0.141099,0.103469,0.0343886,0.922397,0.929367,0.0191982,0.79038,0.919598,0.0347248,0.790079,0.852197,0.274418,0.0213096,0.84803,0.82845,0.870354,0.0471218,0.79122,0.981521,0.913705,0.831142,0.704008,0.726998,0.968104,0.669784,0.0245059,0.910186,0.619218,0.0358827,0.88476,0.887138,0.680924,0.498669,0.0475987,0.867539,0.0246567,0.503267,0.968099,0.0447443,0.0389759,0.701959,0.36545,0.958988,0.672166,0.866715,0.0679143,0.936215,0.249464,0.981108,0.933157,0.036559,0.840378,0.0553149,0.048637,0.0317839,0.679001,0.504862,0.965362,0.768168,0.386283,0.0194782,0.602399,0.745619,0.829234,0.0469065,0.951789,0.762375,0.911649,0.0257483,0.703099,0.964864,0.728799,0.945889,0.0534357,0.0533842,0.0238336,0.0527078,0.0339232,0.0363093,0.019692,0.582118,0.938588,0.854292,0.0280615,0.767721,0.311006,0.0244997,0.967198,0.73918,0.839699,0.0399397,0.0286687,0.058208,0.0648463,0.0541384
2.0,0.0314082,0.42271,0.0539225,0.900171,0.937299,0.903719,0.816833,0.00916367,0.0277693,0.0181041,0.945248,0.952152,0.85839,0.0170902,0.315346,0.700095,0.840151,0.772293,0.826846,0.0445113,0.707673,0.0303844,0.901456,0.0333465,0.00987037,0.0281604,0.827202,0.963708,0.0672999,0.705818,0.0160685,0.942998,0.0644885,0.924432,0.030521,0.0155923,0.00359353,0.029791,0.904803,0.495418,0.842556,0.918245,0.880547,0.488547,0.0173303,0.224962,0.817059,0.0152557,0.357608,0.0201188,0.46438,0.770494,0.618541,0.817808,0.863509,0.0268621,0.961048,0.0173583,0.0956867,0.518747,0.113102,0.629569,0.014227,0.0121763,0.0849588,0.0189113,0.85686,0.730981,0.084114,0.113652,0.0273907,0.920439,0.962334,0.0184471,0.839101,0.934686,0.0223412,0.861879,0.840124,0.193984,0.0177721,0.884794,0.835531,0.894699,0.039433,0.784308,0.987352,0.866519,0.872905,0.783606,0.691847,0.96039,0.628701,0.0107579,0.812591,0.580212,0.0286983,0.906658,0.933075,0.744269,0.505598,0.064777,0.914605,0.0179574,0.495458,0.978753,0.0800095,0.137533,0.658787,0.347053,0.950004,0.658855,0.936312,0.0581798,0.94475,0.187564,0.978956,0.980011,0.0309545,0.858575,0.0515904,0.0499278,0.0281476,0.751619,0.438397,0.981228,0.813628,0.337028,0.0124814,0.591915,0.87327,0.888716,0.0627257,0.962592,0.629704,0.908019,0.0302811,0.73962,0.978269,0.757627,0.949155,0.058151,0.0435904,0.019361,0.0295351,0.0177475,0.0194825,0.00841794,0.539268,0.939152,0.897223,0.0175548,0.799782,0.24109,0.0305105,0.973289,0.723929,0.828283,0.0215075,0.0167744,0.0658891,0.063813,0.06143
2.0,0.0286608,0.956571,0.0567713,0.886825,0.910524,0.910735,0.815803,0.00937372,0.0192929,0.0259589,0.92453,0.860574,0.890176,0.0189399,0.225054,0.700326,0.867749,0.806586,0.853478,0.04195,0.750693,0.0190178,0.902696,0.0170653,0.0258562,0.0229975,0.860237,0.956796,0.0212868,0.644556,0.021357,0.953941,0.0716022,0.92318,0.0222067,0.0221903,0.0263167,0.0195256,0.907532,0.457429,0.899984,0.891549,0.886064,0.40397,0.0202436,0.119222,0.833534,0.0174413,0.36595,0.0119917,0.674089,0.778619,0.581338,0.818598,0.880452,0.145032,0.873855,0.0223271,0.0937863,0.460808,0.0980246,0.617251,0.0161935,0.0220986,0.0835374,0.0239698,0.855812,0.771936,0.116379,0.0866526,0.0292018,0.935114,0.930438,0.0178925,0.876971,0.912745,0.0298724,0.835216,0.833533,0.266538,0.0170815,0.893692,0.879985,0.898188,0.0369852,0.815972,0.923233,0.89294,0.877631,0.737555,0.709502,0.963233,0.669669,0.0207637,0.950696,0.532903,0.034777,0.88007,0.921604,0.668656,0.495437,0.0315929,0.919318,0.0180451,0.499323,0.967848,0.0485198,0.0341456,0.690117,0.336256,0.965167,0.683193,0.892305,0.0691549,0.929785,0.149734,0.981193,0.975885,0.0229992,0.851488,0.0459844,0.0415958,0.030384,0.755789,0.51074,0.982843,0.838722,0.365156,0.00994783,0.674993,0.892974,0.913369,0.0319581,0.949874,0.682473,0.636932,0.0404321,0.769609,0.963618,0.785303,0.945656,0.0438945,0.0396785,0.0141356,0.041822,0.0234924,0.0264956,0.0126579,0.523876,0.904729,0.849178,0.0158379,0.751767,0.278754,0.0207828,0.967492,0.771645,0.832592,0.0279491,0.0148541,0.0547337,0.0639349,0.054851
2.0,0.0296582,0.952782,0.061054,0.853847,0.933339,0.880374,0.814264,0.0132411,0.025282,0.0191077,0.904803,0.680104,0.879183,0.0159546,0.34288,0.759985,0.755422,0.708609,0.870752,0.0408169,0.699961,0.0213368,0.877651,0.0168896,0.0177323,0.0283144,0.704227,0.944078,0.0285812,0.710014,0.0264958,0.946136,0.0402955,0.934088,0.0265403,0.0213558,0.00470375,0.0445485,0.881225,0.447591,0.892043,0.88787,0.888364,0.433693,0.0207856,0.197431,0.834043,0.007248,0.35365,0.0151272,0.44342,0.720285,0.676075,0.824137,0.863231,0.0399635,0.776561,0.0210137,0.106283,0.504885,0.132744,0.623607,0.0146888,0.0191077,0.0576271,0.021937,0.835559,0.569551,0.106916,0.084992,0.0231233,0.934697,0.922702,0.0262121,0.724992,0.930835,0.0382791,0.809465,0.827543,0.215078,0.0204995,0.81354,0.833675,0.827555,0.0342146,0.792598,0.970781,0.88948,0.862561,0.80431,0.672619,0.95583,0.720778,0.0176641,0.81348,0.522501,0.0236169,0.892548,0.919249,0.85667,0.550303,0.0570365,0.90159,0.0156648,0.470256,0.967882,0.443347,0.0429648,0.595582,0.421987,0.861213,0.69744,0.891969,0.0483408,0.916205,0.170694,0.981464,0.9718,0.0304098,0.644039,0.0652164,0.042094,0.0296203,0.763094,0.427444,0.980909,0.821225,0.325529,0.0136718,0.627246,0.776505,0.845138,0.0334253,0.94188,0.711564,0.829898,0.0281724,0.788164,0.975124,0.75135,0.929584,0.0269844,0.0444609,0.0369551,0.0516211,0.0327001,0.0244365,0.166654,0.594158,0.934778,0.896265,0.0273897,0.777535,0.223566,0.0191998,0.969545,0.758137,0.85364,0.0475256,0.0204393,0.0414468,0.0873401,0.0367149
2.0,0.0299674,0.955413,0.0424015,0.893701,0.913231,0.906632,0.815248,0.00834074,0.0250722,0.0271507,0.921607,0.907231,0.783402,0.0158247,0.262638,0.783699,0.824022,0.833957,0.873785,0.0735765,0.697712,0.0195569,0.888963,0.0307569,0.0190665,0.0257653,0.94781,0.96241,0.0270069,0.731864,0.0233402,0.950588,0.0606555,0.939482,0.0291121,0.0175237,0.00253296,0.0261941,0.891935,0.25738,0.836841,0.854023,0.830542,0.374374,0.0165811,0.13563,0.925953,0.0200692,0.31799,0.0136675,0.386585,0.709011,0.693799,0.802236,0.788496,0.0279696,0.9408,0.021189,0.0791008,0.510851,0.130257,0.565691,0.0138421,0.0251169,0.0791909,0.0362573,0.813666,0.72865,0.104392,0.0839143,0.0210519,0.913939,0.948527,0.0154967,0.857865,0.916276,0.0201975,0.843609,0.811021,0.176275,0.0185936,0.917227,0.781899,0.881817,0.0254278,0.77237,0.986805,0.882195,0.852082,0.844926,0.710883,0.919853,0.637667,0.0142585,0.917399,0.609525,0.025586,0.896093,0.917443,0.832506,0.505035,0.066813,0.891069,0.016067,0.487222,0.97555,0.46565,0.0518443,0.62293,0.381436,0.9385,0.645527,0.836459,0.0351973,0.773889,0.188907,0.980736,0.976797,0.0320918,0.85872,0.0677265,0.0477626,0.0242208,0.732713,0.408782,0.985684,0.789201,0.329705,0.0156693,0.650052,0.850466,0.859205,0.0443502,0.946277,0.73794,0.837006,0.0360181,0.659117,0.978698,0.787105,0.93992,0.0541294,0.0333859,0.026074,0.0446665,0.0170382,0.021116,0.281099,0.466148,0.924544,0.908172,0.020124,0.775861,0.230999,0.0171878,0.969441,0.699767,0.762482,0.0342887,0.023117,0.0566469,0.0870573,0.0620043
