class,cg27413732,cg07804728,cg20716209,cg26864230,cg21946667,cg24046864,cg21051964,cg19212550,cg17590135,cg21948655,cg22407458,cg01338084,cg04500632,cg10462643,cg05415871,cg11693709,cg27009008,cg10334121,cg17492891,cg10678486,cg27349795,cg25141069,cg05835416,cg13590117,cg23099959,cg26996201,cg23018039,cg05714219,cg08957018,cg12624829,cg07676859,cg02061431,cg04704634,cg22052948,cg06475503,cg14862260,cg01248426,cg26916609,cg05634428,cg25986322,cg04875128,cg22641350,cg10150615,cg26154534,cg09545123,cg23843090,cg11354603,cg18764516,cg02515103,cg11851429,cg03760191,cg02825728,cg06359059,cg05241830,cg06804311,cg20488820,cg08185095,cg15004938,cg20416129,cg27627006,cg05482498,cg05115468,cg01970427,cg00656478,cg22850234,cg26333652,cg05419984,cg15094912,cg04992576,cg14640772,cg05212836,cg19722347,cg05497345,cg17371436,cg13969273,cg13956443,cg09278980,cg05070626,cg11969637,cg22209441,cg19958866,cg24800175,cg12698628,cg14332346,cg11826324,cg03068376,cg08327690,cg00855396,cg02000145,cg22867629,cg00949670,cg19998533,cg12559685,cg08118581,cg21492137,cg17208530,cg02558362,cg27138727,cg02255700,cg23668257,cg20578893,cg01918222,cg22541336,cg21375869,cg07871971,cg26435172,cg23008404,cg22498143,cg26362488,cg00985564,cg08642716,cg11323483,cg15879426,cg18020955,cg04475375,cg03087607,cg10599951,cg14992768,cg21149764,cg27237541,cg26614578,cg26820845,cg06490988,cg05886952,cg19747632
3.0,0.07779,0.903595,0.0310068,0.0682926,0.645157,0.896492,0.942923,0.678651,0.887783,0.862914,0.320055,0.0212421,0.925095,0.903856,0.952539,0.788077,0.00987048,0.862563,0.0138301,0.0370843,0.0257134,0.0174329,0.557776,0.925969,0.888923,0.130302,0.949307,0.0245794,0.0123653,0.0224825,0.18227,0.0841568,0.785417,0.174447,0.947954,0.889463,0.703308,0.954144,0.671019,0.888658,0.113728,0.955138,0.0350922,0.317646,0.0778736,0.911709,0.322265,0.022376,0.0219499,0.0113559,0.800862,0.82416,0.0265174,0.876551,0.977672,0.0960765,0.302845,0.878528,0.921627,0.53287,0.192578,0.0246466,0.91854,0.879815,0.0227803,0.0971841,0.059142,0.0271059,0.849979,0.0620949,0.0386007,0.916845,0.104497,0.0293889,0.0277424,0.933722,0.208249,0.202817,0.730817,0.775807,0.0260325,0.159704,0.0823954,0.00649893,0.813675,0.111027,0.110806,0.929445,0.0349284,0.909994,0.0257622,0.642076,0.785095,0.889022,0.904814,0.816145,0.446193,0.0431256,0.0671329,0.051796,0.934813,0.5911,0.922492,0.332022,0.815881,0.658506,0.865464,0.0357617,0.0254902,0.907243,0.827472,0.88211,0.965197,0.268469,0.0666537,0.294666,0.934248,0.794524,0.916692,0.769496,0.0284334,0.0934436,0.333307,0.0167663,0.066088
3.0,0.0967586,0.90401,0.0521337,0.0942517,0.738424,0.836325,0.917456,0.73492,0.908142,0.880808,0.514287,0.0378277,0.880698,0.851464,0.924944,0.670201,0.0163163,0.894926,0.044847,0.0534177,0.0560284,0.0321496,0.509996,0.894411,0.898105,0.0909073,0.919741,0.0550268,0.0474915,0.0715142,0.666856,0.0911834,0.803005,0.589087,0.930354,0.865345,0.645512,0.942895,0.602775,0.795788,0.525644,0.93276,0.110349,0.128115,0.0846457,0.865324,0.772312,0.0407717,0.0460728,0.0440702,0.886202,0.798375,0.0321155,0.83628,0.96935,0.191074,0.506825,0.781479,0.848659,0.395164,0.13936,0.0523375,0.900542,0.817994,0.050728,0.707677,0.101685,0.0558328,0.83978,0.117361,0.0536194,0.867208,0.123551,0.0448889,0.0427825,0.876241,0.309356,0.113636,0.700137,0.705471,0.0299046,0.0524745,0.042697,0.043806,0.703881,0.0663752,0.260342,0.898289,0.0460561,0.824665,0.0426434,0.528883,0.829251,0.876776,0.870908,0.788882,0.396017,0.0777086,0.101373,0.0674782,0.811413,0.505129,0.909173,0.325787,0.821355,0.515191,0.858005,0.0694491,0.0403799,0.871857,0.800957,0.893948,0.95722,0.498674,0.168879,0.367684,0.911121,0.726386,0.921604,0.643914,0.096484,0.078142,0.350733,0.0281212,0.0538885
3.0,0.060928,0.918467,0.0239485,0.0511273,0.639848,0.888972,0.947414,0.660153,0.95098,0.929215,0.250598,0.0287359,0.913975,0.930399,0.951355,0.761294,0.0103037,0.942974,0.0201947,0.0358218,0.0281053,0.021775,0.493027,0.926458,0.891456,0.0979915,0.947262,0.0308952,0.0340864,0.0185942,0.124057,0.0545219,0.797314,0.189981,0.940893,0.889331,0.668095,0.957731,0.665402,0.891156,0.0546694,0.962607,0.0674621,0.156133,0.0843596,0.916414,0.383386,0.0240675,0.0389284,0.0264004,0.744386,0.836267,0.0217681,0.879948,0.973288,0.0844425,0.275945,0.882375,0.888499,0.434528,0.182485,0.0236867,0.918318,0.950999,0.0308162,0.107663,0.0591508,0.0301743,0.863024,0.072994,0.0334947,0.90747,0.119151,0.0293493,0.0261837,0.935795,0.142204,0.133977,0.798146,0.793459,0.0269794,0.0562618,0.103699,0.0310893,0.792951,0.0637101,0.0337983,0.934545,0.0296031,0.842411,0.0266278,0.720175,0.768761,0.885902,0.866114,0.836728,0.343724,0.0421031,0.0889824,0.0494189,0.9227,0.586427,0.919718,0.243954,0.84782,0.570693,0.886173,0.0341636,0.0208054,0.90418,0.828059,0.893769,0.959599,0.211316,0.116789,0.233785,0.928078,0.858439,0.9164,0.744089,0.0613055,0.0849754,0.269685,0.0141171,0.0509372
3.0,0.0801422,0.907299,0.0260779,0.0463439,0.759566,0.907727,0.955196,0.756595,0.956817,0.861201,0.438,0.0216085,0.864805,0.872223,0.967937,0.670124,0.008877,0.877158,0.0123141,0.0378887,0.0252031,0.017688,0.539455,0.971483,0.896915,0.0478515,0.927355,0.029515,0.0168268,0.0213911,0.614349,0.0558608,0.811769,0.589347,0.945916,0.918941,0.637516,0.952696,0.598189,0.825687,0.521475,0.960241,0.0431869,0.111669,0.0397505,0.876483,0.756276,0.0203791,0.0224241,0.00993662,0.905311,0.814432,0.0280743,0.834327,0.981567,0.0954443,0.48001,0.777111,0.855086,0.439781,0.0982101,0.0248321,0.940121,0.823433,0.0192403,0.619129,0.0578038,0.019186,0.859471,0.0784597,0.0315487,0.894209,0.129421,0.0223662,0.0243089,0.901915,0.311756,0.0409404,0.74875,0.719596,0.0251886,0.147369,0.0309711,0.00633715,0.684321,0.0396584,0.0153916,0.921367,0.0421947,0.776786,0.0164615,0.49658,0.878674,0.887136,0.852625,0.763211,0.441333,0.040543,0.057247,0.0434421,0.923086,0.580035,0.898003,0.188353,0.862229,0.554396,0.874091,0.0443791,0.0168355,0.921719,0.789895,0.908103,0.96618,0.421252,0.0716268,0.317381,0.918285,0.716001,0.921768,0.59102,0.0232659,0.0475296,0.314629,0.0135479,0.026062
3.0,0.0575276,0.937027,0.0308059,0.0205084,0.897695,0.944775,0.950525,0.868997,0.970032,0.892656,0.488203,0.0256921,0.546267,0.915362,0.970867,0.810795,0.00731631,0.947113,0.0294673,0.0516398,0.018547,0.0141711,0.633881,0.972694,0.940372,0.0232135,0.951532,0.0279096,0.0450274,0.0198449,0.784985,0.112326,0.868306,0.770717,0.929764,0.905245,0.729982,0.606404,0.506323,0.885294,0.470577,0.963631,0.101554,0.125322,0.0548587,0.920104,0.857794,0.0173133,0.0208978,0.0257016,0.945785,0.813275,0.0226075,0.89422,0.987826,0.133225,0.685903,0.838282,0.90131,0.336178,0.0922028,0.0160738,0.937393,0.865875,0.0278025,0.781175,0.0494153,0.0297464,0.8526,0.0808619,0.020538,0.931786,0.111144,0.0283225,0.0203855,0.913113,0.274316,0.0385337,0.736065,0.777588,0.0369219,0.0342188,0.56238,0.022039,0.79475,0.0342538,0.0172876,0.922445,0.0265637,0.795936,0.0361099,0.359505,0.927568,0.911782,0.893166,0.796112,0.718794,0.0504172,0.0694891,0.0539882,0.955044,0.616787,0.944257,0.280501,0.93895,0.569368,0.900155,0.0296794,0.0306135,0.929818,0.887344,0.893037,0.964112,0.681711,0.114603,0.412128,0.932862,0.846285,0.937367,0.711451,0.0687003,0.0545879,0.070182,0.00966088,0.0635105
3.0,0.0696391,0.938559,0.0216782,0.0321906,0.823826,0.861305,0.944251,0.778419,0.956382,0.857911,0.466886,0.0321068,0.488981,0.86623,0.976161,0.726199,0.0103463,0.916596,0.0362986,0.0378255,0.0234037,0.0204442,0.558794,0.957626,0.921675,0.022605,0.927968,0.0268326,0.0373741,0.0251771,0.698323,0.0776527,0.816502,0.676608,0.941907,0.903331,0.641773,0.750453,0.557457,0.820847,0.489904,0.965113,0.0839114,0.121549,0.0801231,0.878003,0.835606,0.0230754,0.0228977,0.0100089,0.898097,0.768447,0.0163432,0.873494,0.977637,0.115149,0.697497,0.813308,0.897581,0.243726,0.10837,0.0245976,0.894224,0.862125,0.0249762,0.725398,0.0515948,0.0302519,0.837447,0.0701894,0.0303024,0.924296,0.132414,0.0273726,0.0255558,0.882462,0.273845,0.0571795,0.74113,0.712929,0.02552,0.0233023,0.603188,0.0173431,0.774376,0.0491427,0.0174275,0.909617,0.0386348,0.781912,0.0296518,0.378314,0.899105,0.858627,0.864695,0.762452,0.55502,0.0373593,0.0847961,0.0675849,0.918891,0.59674,0.867809,0.200725,0.915774,0.536256,0.906497,0.0291324,0.0234166,0.885664,0.844666,0.887979,0.969887,0.589764,0.106484,0.371965,0.891813,0.73293,0.930303,0.702286,0.029953,0.0727968,0.117715,0.0103803,0.0470465
3.0,0.064559,0.920238,0.035562,0.0401533,0.748166,0.860809,0.946862,0.767494,0.94258,0.863336,0.481433,0.0252836,0.902811,0.876289,0.946747,0.72341,0.0124151,0.912969,0.0197319,0.0312601,0.0283723,0.0233707,0.607189,0.930318,0.881709,0.0323375,0.938308,0.0264163,0.0212988,0.0258959,0.652303,0.0466772,0.817432,0.585614,0.935731,0.920509,0.639436,0.896535,0.613686,0.82821,0.508831,0.952327,0.0537204,0.149313,0.0513154,0.845195,0.728145,0.0279156,0.0298545,0.0128319,0.838962,0.654522,0.0253152,0.846391,0.98022,0.10972,0.654725,0.775213,0.856266,0.264662,0.18879,0.0393025,0.91909,0.865312,0.0302874,0.660567,0.0531057,0.031406,0.843954,0.0699167,0.0360343,0.900069,0.113423,0.0244192,0.0247702,0.895862,0.294029,0.0390528,0.715231,0.721434,0.0317058,0.0306633,0.390251,0.0100576,0.793524,0.0455617,0.0432271,0.913828,0.0348974,0.748589,0.0273155,0.476168,0.837788,0.837015,0.845446,0.769214,0.518337,0.0394683,0.0455534,0.0459035,0.931985,0.493961,0.861754,0.189022,0.834642,0.514121,0.86606,0.0501796,0.0248227,0.903675,0.778263,0.893746,0.969766,0.428599,0.0629647,0.249928,0.913807,0.693321,0.912919,0.567787,0.027573,0.0428279,0.180553,0.0161813,0.0407264
3.0,0.0925885,0.609249,0.300548,0.149176,0.554253,0.864287,0.945842,0.864337,0.854681,0.725985,0.555444,0.219858,0.477795,0.588775,0.914941,0.764098,0.0113882,0.473586,0.0165831,0.0328546,0.0272732,0.0175655,0.450337,0.681792,0.874592,0.555742,0.939688,0.123724,0.0128788,0.0453136,0.210977,0.408986,0.847633,0.198215,0.935319,0.913901,0.723264,0.960141,0.714004,0.886681,0.443358,0.939055,0.0353505,0.192524,0.266457,0.909896,0.560551,0.0214244,0.0423204,0.0319786,0.831477,0.685587,0.179412,0.780421,0.977089,0.461644,0.623232,0.891511,0.860266,0.556441,0.170135,0.0428025,0.917517,0.881253,0.0136565,0.286298,0.162222,0.0262653,0.826974,0.0996579,0.0371942,0.884031,0.205579,0.0224604,0.499455,0.828977,0.125469,0.477247,0.58945,0.641078,0.0290999,0.104945,0.0777563,0.00800291,0.631356,0.286027,0.337461,0.930902,0.0134527,0.711926,0.0241076,0.832729,0.566273,0.893763,0.794454,0.652524,0.319961,0.0314733,0.0508797,0.0449838,0.0614967,0.642318,0.793589,0.301583,0.560894,0.529336,0.559343,0.160599,0.0194355,0.868587,0.573163,0.897997,0.250859,0.143751,0.124977,0.124803,0.919879,0.691593,0.929063,0.565908,0.0269192,0.0527901,0.373748,0.0148803,0.390551
3.0,0.0520388,0.911166,0.0808887,0.0410753,0.750612,0.882276,0.950605,0.827171,0.944851,0.862023,0.435156,0.031018,0.892982,0.852693,0.948662,0.735522,0.0136481,0.87854,0.0243208,0.0361963,0.0226683,0.0270114,0.678319,0.866625,0.894044,0.0237804,0.918053,0.0226808,0.0272349,0.0314009,0.569778,0.0634447,0.778003,0.504174,0.939528,0.886749,0.626326,0.956766,0.467721,0.751416,0.452487,0.935199,0.0518446,0.170224,0.0937861,0.872287,0.725946,0.0258923,0.0205034,0.0241686,0.920977,0.69593,0.0196566,0.852346,0.981244,0.1086,0.559291,0.802327,0.851058,0.23955,0.113563,0.0173364,0.924116,0.861342,0.0219361,0.630803,0.0520365,0.027317,0.858163,0.0766609,0.0313375,0.892682,0.117843,0.0321594,0.0211016,0.847618,0.250214,0.0515882,0.685963,0.691561,0.0236818,0.047106,0.247207,0.0276293,0.70717,0.0379753,0.0222709,0.888655,0.0424674,0.781913,0.022717,0.556834,0.803894,0.864396,0.838668,0.789197,0.549406,0.0372224,0.0484972,0.0496567,0.931866,0.635858,0.879279,0.135566,0.841557,0.555992,0.830024,0.0440768,0.0187409,0.878461,0.812313,0.816927,0.964161,0.448147,0.0717539,0.204945,0.913937,0.706842,0.922135,0.615306,0.0359063,0.0324762,0.152485,0.012615,0.0324988
3.0,0.0718675,0.904162,0.0466409,0.0559021,0.761989,0.901965,0.932839,0.797155,0.951318,0.843624,0.503148,0.0332218,0.896573,0.877075,0.966256,0.725039,0.0116755,0.918981,0.0268917,0.0605754,0.0281611,0.0224688,0.604626,0.961641,0.900311,0.0583183,0.921489,0.0265038,0.0359982,0.0329496,0.623138,0.124014,0.834591,0.565563,0.938278,0.890272,0.646688,0.949387,0.722938,0.80328,0.471588,0.984311,0.0819711,0.149137,0.142643,0.901628,0.684756,0.0191101,0.0293858,0.0286536,0.945968,0.814027,0.0266568,0.84759,0.983331,0.148071,0.536559,0.809622,0.888486,0.354139,0.156743,0.0225377,0.911465,0.882802,0.0256061,0.627933,0.0579907,0.0417018,0.843821,0.114841,0.0396221,0.890494,0.119645,0.0300509,0.0291021,0.89092,0.300711,0.0775575,0.666307,0.770064,0.0249629,0.044351,0.0400158,0.0311391,0.730147,0.0410646,0.0317884,0.886472,0.0388113,0.782024,0.0302571,0.667189,0.845738,0.887553,0.885955,0.800548,0.545372,0.0527275,0.0721166,0.0530572,0.917969,0.623578,0.87601,0.259289,0.85783,0.610479,0.867055,0.0493062,0.0216818,0.937845,0.859046,0.831133,0.961044,0.459598,0.099087,0.249305,0.911776,0.77319,0.910294,0.682319,0.100982,0.0635193,0.394927,0.0132487,0.0477245
3.0,0.0544181,0.898188,0.0471207,0.0645085,0.763102,0.870724,0.917199,0.804315,0.965739,0.821092,0.478952,0.0308675,0.88477,0.873582,0.962003,0.682567,0.0137599,0.89699,0.0434272,0.0447006,0.0284053,0.0210209,0.472373,0.935053,0.906619,0.0667118,0.935274,0.0274345,0.0270035,0.0302299,0.591114,0.112823,0.821023,0.57967,0.949657,0.878116,0.671562,0.952776,0.71317,0.798958,0.472172,0.956064,0.0708542,0.118757,0.155984,0.905282,0.671416,0.0291152,0.027043,0.00897949,0.933455,0.831782,0.0278052,0.857348,0.980573,0.158932,0.498373,0.765797,0.892307,0.386789,0.255479,0.0287169,0.939991,0.89646,0.0317125,0.665367,0.0834751,0.0293193,0.867505,0.0820818,0.0303141,0.915376,0.119587,0.0464474,0.0239041,0.877804,0.324517,0.0662215,0.74304,0.726772,0.0243289,0.0482589,0.0499291,0.00763707,0.787771,0.0440227,0.0238395,0.89353,0.012075,0.752656,0.0233598,0.65095,0.854221,0.887113,0.871577,0.804503,0.519552,0.0383222,0.132295,0.0849679,0.92827,0.654181,0.862809,0.279897,0.872238,0.605035,0.864415,0.0614249,0.0222297,0.883455,0.844477,0.848422,0.965143,0.515382,0.107862,0.266534,0.910296,0.816024,0.900328,0.623051,0.0440894,0.0546684,0.409049,0.0130721,0.039703
3.0,0.136524,0.926326,0.0546488,0.0851934,0.763768,0.881133,0.936104,0.7005,0.934324,0.87326,0.54374,0.0334979,0.920836,0.860223,0.945068,0.692453,0.0150911,0.91955,0.034623,0.0554377,0.0526006,0.027705,0.483031,0.908367,0.893174,0.0866194,0.923237,0.0378822,0.0441166,0.03199,0.655773,0.0855117,0.852078,0.573296,0.934824,0.873966,0.640957,0.937368,0.502908,0.835479,0.522423,0.940243,0.0959238,0.143724,0.0826104,0.866627,0.698959,0.0399083,0.0436694,0.037389,0.909835,0.8069,0.027252,0.839128,0.972093,0.105875,0.596723,0.814006,0.876309,0.34819,0.226334,0.0359053,0.916406,0.835723,0.0366324,0.678325,0.0955685,0.0358288,0.858828,0.075463,0.0585116,0.866971,0.137697,0.0427594,0.0345875,0.922511,0.326689,0.0772382,0.730439,0.739187,0.0277861,0.0498386,0.167501,0.0463461,0.774761,0.0597819,0.0442166,0.921162,0.0341469,0.794627,0.0355702,0.579117,0.883031,0.885763,0.844848,0.797552,0.511071,0.0595109,0.0960945,0.0616358,0.863494,0.59353,0.902602,0.227844,0.872605,0.562165,0.874224,0.0749186,0.0254799,0.895651,0.85245,0.910942,0.956186,0.498995,0.12728,0.311974,0.915438,0.853308,0.913043,0.704048,0.0734352,0.0571842,0.274731,0.0222613,0.047319
3.0,0.0626478,0.924998,0.0285497,0.0195714,0.825111,0.853803,0.947015,0.809978,0.965952,0.894259,0.523751,0.0191603,0.859047,0.85919,0.906351,0.756663,0.0113231,0.912207,0.0405129,0.0408087,0.0319832,0.0175854,0.557874,0.918442,0.901729,0.00478185,0.948903,0.0329057,0.0380868,0.0194849,0.661506,0.133836,0.818905,0.623489,0.949507,0.925701,0.642521,0.953117,0.539593,0.8176,0.52855,0.933865,0.0523764,0.134637,0.0720936,0.875196,0.686818,0.0227224,0.0268427,0.0210138,0.922525,0.8093,0.0254376,0.852476,0.984967,0.187571,0.380361,0.816366,0.886724,0.385813,0.126446,0.0222582,0.956988,0.862606,0.0291698,0.707824,0.0545091,0.028772,0.867046,0.0859012,0.0273936,0.905714,0.117052,0.038099,0.0207291,0.914275,0.290877,0.0414228,0.65489,0.705721,0.0365501,0.0200054,0.0396223,0.00482546,0.731856,0.0316482,0.0205319,0.90247,0.0329844,0.809008,0.0277473,0.564733,0.926936,0.872921,0.8656,0.764449,0.404453,0.0510808,0.0943258,0.0513803,0.908266,0.582269,0.89182,0.29125,0.914609,0.557102,0.899995,0.0306991,0.0244471,0.896549,0.822084,0.890553,0.966931,0.444213,0.107697,0.307965,0.914168,0.78321,0.933658,0.657271,0.0430813,0.064309,0.102124,0.0112463,0.0549515
3.0,0.0752603,0.926622,0.0305117,0.0358885,0.765297,0.853725,0.943919,0.752161,0.906205,0.86661,0.501502,0.0240847,0.890859,0.858168,0.946852,0.735929,0.0114828,0.861495,0.0329873,0.0487848,0.0371726,0.0189006,0.547928,0.949862,0.891134,0.0377488,0.926171,0.0328232,0.0468634,0.0334648,0.697167,0.0900289,0.838997,0.741213,0.937035,0.873477,0.618037,0.948335,0.654384,0.768741,0.535017,0.942428,0.0771205,0.110875,0.0592112,0.877722,0.82653,0.0300401,0.032085,0.0294788,0.929702,0.75412,0.0183706,0.867323,0.979241,0.125608,0.781132,0.783255,0.894721,0.188255,0.145094,0.0238117,0.908659,0.877049,0.0249025,0.689956,0.0732193,0.0342453,0.860813,0.0627446,0.00634983,0.889018,0.11223,0.0328786,0.0253015,0.910476,0.321442,0.0522272,0.699228,0.675771,0.0250996,0.0390614,0.443543,0.0367387,0.777285,0.0429864,0.0464665,0.913326,0.0352784,0.788049,0.0228318,0.449428,0.911189,0.898562,0.863924,0.769035,0.484618,0.0530011,0.0742964,0.0510524,0.921377,0.5662,0.894811,0.190739,0.89571,0.50096,0.855082,0.0724439,0.0266059,0.886409,0.77906,0.90955,0.959604,0.507293,0.103677,0.275125,0.915031,0.788588,0.930862,0.603378,0.0643807,0.0642088,0.146172,0.0178355,0.0450672
3.0,0.0758261,0.882047,0.0336947,0.0527624,0.71317,0.878307,0.932242,0.713428,0.93622,0.911015,0.4684,0.0418627,0.92102,0.791182,0.937433,0.696144,0.0162198,0.923449,0.0318068,0.0538876,0.0390554,0.0243688,0.564325,0.926266,0.874895,0.0257804,0.920373,0.0281542,0.0302645,0.0280009,0.609794,0.100776,0.860208,0.622107,0.944586,0.861088,0.677676,0.940612,0.53214,0.831979,0.475426,0.933565,0.070935,0.113831,0.0474904,0.904888,0.847025,0.0436785,0.0281258,0.0250769,0.911527,0.781308,0.0235263,0.869177,0.973723,0.106025,0.465726,0.767567,0.87541,0.267638,0.184943,0.0227925,0.911524,0.910369,0.0339034,0.633469,0.089959,0.0383105,0.871904,0.0896742,0.0460946,0.845756,0.096717,0.0336626,0.0320708,0.895448,0.24493,0.0550168,0.762075,0.67141,0.0238199,0.0515386,0.0444862,0.0362904,0.766765,0.0896492,0.197424,0.864404,0.0312754,0.778214,0.026082,0.517169,0.829806,0.891867,0.876237,0.734681,0.436799,0.0468166,0.0613806,0.0555846,0.902327,0.565318,0.919742,0.181468,0.832099,0.577478,0.865944,0.174058,0.0233692,0.922343,0.805756,0.902346,0.955602,0.433343,0.0819251,0.275024,0.907993,0.806792,0.913263,0.698048,0.0592566,0.0784914,0.257334,0.0197673,0.042405
3.0,0.0903407,0.914816,0.0305284,0.0444486,0.753386,0.884533,0.944457,0.811219,0.943422,0.860471,0.50296,0.0271983,0.921356,0.871903,0.944319,0.695466,0.0106873,0.887617,0.0323304,0.0511654,0.0294495,0.0253866,0.58467,0.91519,0.895784,0.0582203,0.93107,0.0364798,0.0319964,0.0219311,0.666205,0.0799749,0.846857,0.642326,0.940713,0.861837,0.642958,0.81265,0.555206,0.802175,0.525369,0.934626,0.0876077,0.0974728,0.0665747,0.861408,0.778084,0.028716,0.0309548,0.0290462,0.93598,0.775177,0.0209154,0.830267,0.976022,0.130879,0.718862,0.753808,0.859801,0.236567,0.113801,0.0248122,0.904017,0.850199,0.0309191,0.704579,0.0627242,0.0417765,0.881834,0.0899001,0.0389268,0.876272,0.103976,0.0343994,0.0272632,0.880927,0.250091,0.0661076,0.746871,0.6875,0.0215436,0.0419608,0.388191,0.0341092,0.72715,0.0492159,0.0396826,0.919681,0.0308346,0.808094,0.0386145,0.56067,0.887594,0.871298,0.87779,0.79131,0.538837,0.0591213,0.0835985,0.0543403,0.444383,0.587277,0.894181,0.199988,0.886706,0.536961,0.886595,0.0387186,0.024935,0.899553,0.822843,0.904869,0.962356,0.490621,0.121178,0.284704,0.923912,0.792959,0.933908,0.518724,0.0680402,0.048283,0.176777,0.0160633,0.0409546
3.0,0.0706115,0.918432,0.0307076,0.0273536,0.817166,0.868087,0.951008,0.738128,0.447972,0.870785,0.5387,0.0328749,0.903138,0.83861,0.96963,0.747613,0.00990425,0.913001,0.0441751,0.0640053,0.0242807,0.0181935,0.58834,0.957001,0.887599,0.0238116,0.941884,0.0301122,0.0417378,0.0178872,0.661376,0.0612867,0.819434,0.673066,0.942843,0.848211,0.678526,0.828842,0.639976,0.825091,0.52221,0.958123,0.0909956,0.178796,0.0953082,0.881808,0.70143,0.0235141,0.025336,0.0184341,0.877895,0.854535,0.0222476,0.869491,0.978048,0.12489,0.301459,0.817576,0.903467,0.415182,0.141588,0.0255747,0.935521,0.886743,0.030722,0.751937,0.0660794,0.0341193,0.865949,0.0747533,0.0323956,0.911126,0.106955,0.032332,0.0238324,0.886249,0.332797,0.0662715,0.72794,0.783915,0.0342221,0.0701606,0.0297908,0.0124498,0.780523,0.0673385,0.0196249,0.888913,0.0311898,0.782762,0.0610744,0.46803,0.858132,0.883335,0.888238,0.833332,0.50193,0.0555305,0.118611,0.0443786,0.935624,0.439261,0.903386,0.239043,0.900829,0.535502,0.895544,0.0195048,0.0268724,0.90856,0.849595,0.855802,0.964296,0.53166,0.115574,0.319375,0.930953,0.794071,0.937334,0.662009,0.0521119,0.0804241,0.219466,0.013847,0.0453202
3.0,0.0479069,0.913875,0.0272758,0.0438303,0.780827,0.864871,0.951415,0.611568,0.960289,0.876877,0.519039,0.048565,0.897797,0.855744,0.959659,0.710691,0.0125489,0.911153,0.0231014,0.0531281,0.0266742,0.0230462,0.534119,0.956045,0.762885,0.0218537,0.910396,0.0290027,0.0230437,0.0231487,0.653192,0.0782663,0.804851,0.576856,0.926201,0.883025,0.574055,0.950338,0.659955,0.818637,0.491264,0.963258,0.0711874,0.164889,0.0577624,0.847527,0.845716,0.0245603,0.0336209,0.0243029,0.963021,0.660601,0.018832,0.840202,0.970028,0.0695391,0.639555,0.770727,0.899266,0.274199,0.132695,0.0367858,0.932381,0.868741,0.0298182,0.679359,0.0760837,0.0357729,0.837775,0.069965,0.0347323,0.886401,0.134407,0.0311476,0.0324545,0.90655,0.301842,0.0436095,0.73997,0.670722,0.0265144,0.0444344,0.117884,0.0340311,0.683181,0.0565265,0.0343478,0.896569,0.0255736,0.79922,0.0291795,0.487719,0.913754,0.888904,0.818857,0.733509,0.491598,0.0434708,0.0745737,0.054491,0.922831,0.516181,0.915857,0.194979,0.89355,0.464197,0.867237,0.0606872,0.0174275,0.90299,0.751013,0.894057,0.958557,0.467044,0.0977385,0.25127,0.919776,0.720549,0.925429,0.531987,0.0451702,0.0550853,0.226382,0.0154921,0.0433852
3.0,0.0644198,0.867206,0.0326395,0.0323024,0.816427,0.877226,0.926623,0.824788,0.953092,0.864784,0.527245,0.0185249,0.899488,0.834718,0.951355,0.762493,0.00990683,0.876576,0.0389112,0.0402865,0.0301288,0.0259023,0.667565,0.943404,0.90669,0.0257346,0.930913,0.0368845,0.0298024,0.0249506,0.672518,0.0932592,0.833257,0.629896,0.928946,0.892105,0.638637,0.946201,0.700919,0.806533,0.511653,0.954155,0.0768984,0.231297,0.061643,0.878874,0.736069,0.0244425,0.0235379,0.0317411,0.897348,0.762215,0.0230515,0.857228,0.984432,0.177884,0.581184,0.843716,0.886852,0.420019,0.15259,0.268583,0.923685,0.893929,0.0290131,0.680067,0.0874281,0.0268611,0.865098,0.087838,0.0332682,0.904223,0.111689,0.0340458,0.02379,0.892146,0.303444,0.0635704,0.745088,0.712248,0.021535,0.0810834,0.211837,0.0240285,0.777065,0.0415588,0.0255218,0.911304,0.0478214,0.808863,0.0258828,0.507428,0.878361,0.88991,0.88965,0.81621,0.51008,0.0566709,0.0622701,0.0546935,0.890943,0.586212,0.894904,0.225793,0.883236,0.604311,0.858537,0.0694262,0.0224537,0.922555,0.819758,0.886057,0.958585,0.407504,0.144748,0.326294,0.922993,0.722576,0.937977,0.661775,0.0479378,0.0704372,0.210376,0.0133217,0.0459228
