class,cg05415871,cg07804728,cg06489728,cg22736354,cg04836492,cg13202751,cg02404636,cg13939055,cg20003638,cg00135497,cg04097388,cg02886806,cg05028639,cg13493426,cg21946667,cg18192222,cg03127558,cg18086664,cg14383422,cg10924085,cg15792367,cg12559685,cg14219896,cg22672359,cg07157058,cg06729093,cg23301740,cg12795947,cg13356175,cg18074954,cg22808692,cg11788523,cg24756378,cg05599106,cg19367176,cg19640789,cg11733430,cg06818047,cg02183025,cg10334121,cg11954230,cg16481556,cg12965202,cg00369443,cg00461685,cg00821186,cg06683177,cg07149267,cg25471715,cg03040554,cg14363146,cg09603381,cg08390760,cg08477640,cg13540805,cg10911354,cg03735012,cg07643912,cg10613684,cg04071270,cg12519676,cg25299750,cg25251562,cg21798667,cg08319417,cg17590135,cg01596963,cg27504738,cg09498007,cg16308533,cg22332266,cg12731868,cg23476885,cg21198531,cg00590036,cg26333652,cg14699765,cg12624829,cg12326244,cg18237551,cg21610439,cg22407458,cg21051964,cg10360139,cg21189611,cg02803914,cg08113526,cg08733933,cg04248312,cg17371014,cg08051310
-1.0,0.971166,0.91952,0.968226,0.253835,0.874352,0.382376,0.0252831,0.543231,0.837559,0.815465,0.888461,0.890843,0.894512,0.921889,0.765406,0.0332914,0.973419,0.0314867,0.263055,0.918145,0.560069,0.866506,0.952667,0.0283421,0.0155439,0.902344,0.933007,0.750773,0.315246,0.130826,0.981593,0.310145,0.734398,0.102268,0.825666,0.985472,0.946272,0.895251,0.276317,0.848451,0.0413165,0.97933,0.909428,0.971166,0.745601,0.882233,0.0248175,0.923159,0.543993,0.852403,0.0129232,0.899772,0.0191981,0.934333,0.766751,0.702358,0.397818,0.24881,0.850378,0.738189,0.698492,0.174682,0.906822,0.0302605,0.964359,0.958422,0.55903,0.519672,0.161154,0.895706,0.101838,0.908449,0.973946,0.0244837,0.165941,0.591102,0.82444,0.0219626,0.825832,0.292822,0.841997,0.216487,0.930388,0.851967,0.961352,0.254155,0.82181,0.643531,0.032656,0.948378,0.0235583
-1.0,0.906422,0.888645,0.97685,0.332219,0.906376,0.48886,0.0284864,0.437732,0.745042,0.830015,0.876241,0.870632,0.948131,0.914266,0.76731,0.0736051,0.90149,0.0254271,0.570849,0.931917,0.302285,0.810596,0.947458,0.0284428,0.0238304,0.904014,0.892769,0.798519,0.211124,0.320603,0.986033,0.36404,0.795431,0.0731933,0.933774,0.918923,0.930981,0.937979,0.542376,0.841069,0.0296457,0.976275,0.906074,0.976195,0.747353,0.879264,0.0187317,0.91686,0.398993,0.827118,0.0136846,0.894036,0.0153311,0.928416,0.747117,0.686213,0.520404,0.417316,0.806174,0.855192,0.627254,0.37272,0.869726,0.0282458,0.97523,0.956432,0.526142,0.531004,0.119213,0.689603,0.0430183,0.904061,0.976963,0.0198522,0.127709,0.641205,0.809319,0.0327824,0.750759,0.266399,0.856891,0.418189,0.905105,0.937398,0.961783,0.434736,0.865335,0.521412,0.0212474,0.91477,0.022019
-1.0,0.942121,0.915192,0.9791,0.289341,0.862921,0.430119,0.0298645,0.393033,0.765669,0.829184,0.792429,0.895232,0.946633,0.902691,0.734984,0.0286742,0.917825,0.0268136,0.442542,0.923931,0.333732,0.779325,0.952103,0.0395827,0.184212,0.914555,0.938277,0.708177,0.243355,0.189767,0.983196,0.393533,0.710497,0.0864834,0.936387,0.984978,0.928885,0.846693,0.426378,0.864075,0.022237,0.977984,0.92337,0.972201,0.707369,0.867466,0.0194452,0.911393,0.476793,0.857835,0.0173724,0.877132,0.015849,0.935126,0.73566,0.710055,0.532426,0.343244,0.786825,0.801725,0.665277,0.292156,0.673124,0.0415372,0.979913,0.967988,0.534077,0.553508,0.112674,0.73396,0.0368497,0.900165,0.975652,0.0231468,0.131936,0.581068,0.840013,0.0250402,0.864118,0.218455,0.858945,0.368735,0.935068,0.924398,0.942127,0.366253,0.829897,0.563113,0.0257852,0.934276,0.0242881
-1.0,0.936193,0.897226,0.976593,0.343029,0.876892,0.501647,0.0298176,0.578285,0.797908,0.826687,0.875504,0.897337,0.955085,0.899708,0.80364,0.0366765,0.938098,0.0297381,0.527878,0.923105,0.34274,0.89711,0.948096,0.0299528,0.0249984,0.912146,0.936622,0.769968,0.263185,0.434869,0.941169,0.394967,0.722702,0.0874592,0.917716,0.967741,0.930892,0.898632,0.449437,0.871065,0.0316643,0.980469,0.915159,0.970493,0.81728,0.883315,0.0234543,0.916154,0.459991,0.884241,0.0173877,0.883722,0.0194461,0.403912,0.75533,0.675204,0.532735,0.346292,0.874376,0.783636,0.68696,0.316549,0.689201,0.0354149,0.970409,0.423505,0.538174,0.657985,0.201266,0.904032,0.0363415,0.874697,0.977142,0.0293174,0.136567,0.620496,0.804999,0.0286816,0.85802,0.35104,0.85474,0.382527,0.926054,0.930884,0.954944,0.475825,0.790391,0.548435,0.0303129,0.941389,0.0292871
-1.0,0.957671,0.840009,0.975354,0.273129,0.854328,0.430744,0.0225946,0.443558,0.768039,0.877512,0.867086,0.897678,0.957477,0.891055,0.771556,0.0244066,0.928051,0.0230233,0.561719,0.935943,0.360711,0.812574,0.944496,0.0276778,0.019738,0.891921,0.923156,0.750371,0.158808,0.444905,0.926997,0.346386,0.688894,0.0765485,0.943273,0.98293,0.930338,0.886911,0.538825,0.898048,0.022442,0.977404,0.906283,0.976778,0.759288,0.868832,0.0188421,0.91433,0.483768,0.878683,0.0114147,0.924643,0.0222721,0.928572,0.703192,0.702012,0.57683,0.481521,0.753699,0.837304,0.5352,0.252227,0.637277,0.0277639,0.973741,0.936234,0.540786,0.426148,0.123254,0.724847,0.0299168,0.847969,0.978435,0.0237307,0.155531,0.682095,0.798455,0.0289374,0.782608,0.251685,0.856303,0.334299,0.934101,0.584811,0.944311,0.492518,0.86535,0.52677,0.0382391,0.928195,0.0160919
-1.0,0.95691,0.883893,0.91408,0.342702,0.861517,0.392536,0.0255855,0.574738,0.876803,0.827867,0.854029,0.882904,0.936276,0.908148,0.804661,0.0430483,0.947216,0.0299447,0.446054,0.889266,0.47315,0.836699,0.937156,0.0259788,0.0215767,0.889428,0.935389,0.775537,0.222715,0.112184,0.982329,0.364927,0.76963,0.0988683,0.864018,0.986392,0.941951,0.726637,0.411999,0.850629,0.0569514,0.975935,0.914401,0.966195,0.771095,0.858259,0.0276189,0.910537,0.576527,0.767472,0.0163048,0.906716,0.0206016,0.922383,0.744525,0.749831,0.503442,0.377018,0.822797,0.805889,0.693973,0.245082,0.712916,0.0405703,0.981842,0.922844,0.517849,0.525499,0.175858,0.766099,0.0568072,0.900898,0.974322,0.0344756,0.111504,0.65757,0.787328,0.0252742,0.83206,0.286346,0.863882,0.285595,0.931457,0.913263,0.957557,0.325495,0.822156,0.565007,0.0414504,0.930948,0.0262945
-1.0,0.958749,0.900164,0.979671,0.357528,0.902219,0.457482,0.0301796,0.575825,0.864171,0.857913,0.86686,0.85784,0.956297,0.846234,0.78659,0.0311197,0.954976,0.0215227,0.56337,0.922571,0.404372,0.836267,0.952756,0.0315497,0.0244434,0.929028,0.945317,0.79965,0.235738,0.359204,0.986904,0.432673,0.529141,0.122943,0.898013,0.985436,0.946202,0.893777,0.454252,0.838502,0.0301196,0.980421,0.914287,0.973646,0.754675,0.878545,0.0468346,0.939878,0.506944,0.877919,0.00973165,0.912245,0.0213312,0.932284,0.769229,0.746656,0.567595,0.420062,0.868715,0.770329,0.765552,0.341575,0.912325,0.0286024,0.964034,0.961983,0.595793,0.648227,0.164478,0.765199,0.0939846,0.899187,0.980264,0.0231387,0.188664,0.697219,0.822969,0.0186447,0.856986,0.299889,0.891945,0.378015,0.955704,0.954119,0.968316,0.476209,0.829566,0.572202,0.0679539,0.931403,0.0221033
-1.0,0.966151,0.897804,0.972263,0.294518,0.861355,0.464817,0.026399,0.48628,0.760596,0.859357,0.818358,0.840997,0.950743,0.853365,0.758102,0.246932,0.899566,0.0286427,0.429799,0.928529,0.437193,0.831114,0.936723,0.0267664,0.019128,0.921051,0.940295,0.772871,0.22651,0.0678276,0.985687,0.412136,0.63637,0.142657,0.937235,0.988341,0.897319,0.922768,0.422912,0.832719,0.0241829,0.979496,0.909772,0.981747,0.783122,0.843324,0.022527,0.917971,0.489545,0.862378,0.0098618,0.899786,0.0339537,0.932527,0.713247,0.758586,0.481354,0.368422,0.777237,0.832468,0.710808,0.277953,0.82781,0.0388649,0.975396,0.922079,0.533716,0.594516,0.211993,0.827768,0.0504323,0.86232,0.975176,0.0182595,0.139008,0.627543,0.833248,0.0736316,0.766311,0.249352,0.903548,0.380799,0.878687,0.935667,0.950015,0.388372,0.830367,0.556372,0.0184873,0.92986,0.017785
-1.0,0.956656,0.921223,0.976714,0.329739,0.865462,0.520841,0.028401,0.537691,0.795861,0.832013,0.803032,0.920391,0.946904,0.924401,0.813438,0.0313082,0.936862,0.024373,0.521867,0.917371,0.413017,0.877636,0.940437,0.0392872,0.0298653,0.907649,0.930615,0.865231,0.266449,0.198131,0.975836,0.340635,0.742967,0.0871693,0.893042,0.986775,0.929704,0.934138,0.413251,0.873383,0.0266982,0.97241,0.916918,0.977201,0.817953,0.896537,0.0209817,0.930408,0.512349,0.855958,0.0137902,0.898643,0.018551,0.915892,0.724555,0.701913,0.507101,0.309933,0.797927,0.754341,0.626927,0.391447,0.892644,0.0358226,0.980961,0.950845,0.545031,0.647203,0.135403,0.802651,0.0906653,0.844635,0.980942,0.0167215,0.1763,0.670356,0.801756,0.0252032,0.875816,0.366168,0.86469,0.426854,0.945965,0.917646,0.95079,0.433274,0.826303,0.567964,0.0301318,0.92508,0.0246813
-1.0,0.975003,0.87218,0.978843,0.34405,0.853618,0.487888,0.263814,0.586802,0.773486,0.86598,0.810836,0.916685,0.899186,0.924794,0.80474,0.0400053,0.951625,0.0251287,0.515669,0.91626,0.411911,0.892048,0.93274,0.0369862,0.0242656,0.925229,0.936933,0.809324,0.286374,0.329506,0.822338,0.434418,0.695161,0.0988962,0.877976,0.986564,0.92678,0.891137,0.405753,0.851562,0.0252156,0.978965,0.907525,0.974094,0.768173,0.85849,0.0281623,0.927852,0.551183,0.861404,0.0181845,0.907623,0.0300123,0.933753,0.740905,0.687448,0.527997,0.373437,0.834309,0.775167,0.689753,0.308319,0.665181,0.0240882,0.977728,0.971707,0.57845,0.55406,0.167181,0.947803,0.0356577,0.872847,0.980269,0.0292703,0.200673,0.619543,0.813426,0.0300865,0.894331,0.354405,0.85219,0.381492,0.943544,0.855323,0.960747,0.422434,0.809166,0.592436,0.0312396,0.9367,0.0300267
-1.0,0.972814,0.927274,0.975522,0.340795,0.894544,0.480748,0.0314809,0.401865,0.833144,0.865112,0.877346,0.910536,0.968711,0.903347,0.806497,0.0324764,0.951835,0.0407207,0.55999,0.394415,0.32642,0.865394,0.950687,0.0285666,0.024966,0.926416,0.942548,0.732383,0.260641,0.487291,0.982292,0.378803,0.716213,0.0863292,0.913975,0.987284,0.932963,0.906061,0.528889,0.903591,0.0541307,0.9822,0.925278,0.952246,0.860813,0.916429,0.0248954,0.930099,0.54978,0.848628,0.0146711,0.873597,0.0203867,0.935265,0.755955,0.686395,0.574809,0.443257,0.885468,0.842509,0.70158,0.398671,0.680958,0.027497,0.969318,0.955544,0.556831,0.417968,0.150415,0.878918,0.0338587,0.886501,0.977974,0.030278,0.150377,0.66114,0.857753,0.0248847,0.867266,0.295671,0.907398,0.470889,0.947526,0.935223,0.963158,0.475091,0.848834,0.554917,0.0717143,0.938617,0.0319835
-1.0,0.965784,0.8975,0.973466,0.337747,0.86143,0.549435,0.0301321,0.59887,0.880862,0.912762,0.858426,0.899677,0.945425,0.90981,0.778104,0.0467659,0.918456,0.0291243,0.668887,0.913712,0.34142,0.898946,0.941075,0.0316893,0.0306064,0.918511,0.92338,0.806726,0.258343,0.443258,0.983227,0.488775,0.790697,0.119602,0.93925,0.98595,0.945566,0.89328,0.50324,0.877648,0.0330866,0.979899,0.918808,0.969733,0.803673,0.888261,0.0266594,0.908503,0.482906,0.848013,0.0123934,0.907541,0.0138065,0.942179,0.722855,0.692465,0.587721,0.493439,0.774553,0.795089,0.635906,0.466916,0.890638,0.0447641,0.975678,0.956782,0.576233,0.444753,0.196001,0.987546,0.0311136,0.885952,0.973261,0.0307101,0.144339,0.676716,0.787188,0.0377207,0.821637,0.337333,0.881712,0.512335,0.957986,0.943312,0.954312,0.484305,0.82994,0.517445,0.0575177,0.9265,0.0747631
-1.0,0.946534,0.880957,0.975511,0.330918,0.86336,0.493641,0.0289713,0.512408,0.816453,0.874066,0.898743,0.854152,0.951214,0.892745,0.831346,0.0230295,0.876139,0.0268861,0.52772,0.906496,0.318408,0.896665,0.947892,0.0209469,0.0242779,0.906164,0.938476,0.8088,0.172702,0.389975,0.985838,0.34414,0.681979,0.107303,0.908188,0.966007,0.912871,0.913894,0.432952,0.837327,0.0277943,0.973787,0.913688,0.97794,0.837469,0.872563,0.0206988,0.931572,0.471304,0.868069,0.0107285,0.920628,0.0411605,0.939006,0.721168,0.73498,0.597189,0.46731,0.821372,0.815382,0.617482,0.233132,0.863177,0.0290169,0.975825,0.932586,0.57407,0.543004,0.14964,0.946069,0.0274362,0.843654,0.977234,0.0205662,0.169091,0.643807,0.801543,0.0248665,0.841213,0.33847,0.839157,0.297112,0.942094,0.93999,0.969133,0.388386,0.808088,0.53629,0.0276136,0.933414,0.0249534
-1.0,0.923015,0.899457,0.985526,0.337947,0.842902,0.469227,0.0283322,0.474476,0.751137,0.897101,0.874676,0.912051,0.917003,0.912739,0.758221,0.0320753,0.935047,0.0306169,0.486255,0.928536,0.331051,0.801262,0.949955,0.035406,0.0220495,0.919202,0.927806,0.730326,0.183397,0.317942,0.984786,0.374572,0.744596,0.130119,0.907791,0.972688,0.906474,0.814928,0.422616,0.883902,0.0370935,0.965978,0.925841,0.975674,0.67188,0.838326,0.0213196,0.894914,0.56363,0.869987,0.0251292,0.918047,0.0195805,0.927082,0.693298,0.661046,0.614889,0.500397,0.823474,0.795205,0.670803,0.391917,0.819059,0.0397104,0.98507,0.965022,0.473845,0.445826,0.155677,0.793641,0.0234601,0.902368,0.977508,0.0251648,0.155445,0.604474,0.814676,0.0279052,0.817189,0.387837,0.858982,0.444363,0.90095,0.912545,0.956803,0.441619,0.834986,0.531695,0.0312182,0.936662,0.0249077
-1.0,0.975469,0.913994,0.973926,0.25949,0.877189,0.473368,0.0221016,0.434023,0.805053,0.848334,0.87865,0.881821,0.90976,0.850347,0.763285,0.0288107,0.897103,0.0299199,0.367066,0.902634,0.407929,0.838407,0.954657,0.0279142,0.0218336,0.915865,0.92942,0.750106,0.351835,0.328333,0.985129,0.387953,0.654093,0.128808,0.926419,0.971874,0.938859,0.863397,0.443676,0.903953,0.0374411,0.982638,0.917024,0.978388,0.737059,0.874441,0.0203153,0.944341,0.505911,0.843666,0.0116827,0.91221,0.0143129,0.931184,0.770743,0.760677,0.524456,0.480443,0.895784,0.809988,0.723466,0.383647,0.88399,0.0361444,0.988217,0.963757,0.500664,0.691931,0.183926,0.802019,0.0335583,0.888625,0.977314,0.0274008,0.13467,0.682036,0.844505,0.0218185,0.91312,0.246355,0.904504,0.424116,0.903305,0.927108,0.952146,0.489248,0.87355,0.607365,0.0317939,0.586313,0.0228047
-1.0,0.960493,0.898307,0.975599,0.33126,0.875093,0.482162,0.115388,0.507232,0.772667,0.830726,0.908511,0.905119,0.966228,0.879314,0.739328,0.0190486,0.938435,0.021661,0.522549,0.910006,0.323082,0.815594,0.950279,0.0250289,0.0715774,0.901674,0.94386,0.802344,0.233613,0.380378,0.986325,0.390218,0.553017,0.0657926,0.930401,0.986447,0.932667,0.877106,0.498453,0.870316,0.0245094,0.978655,0.882483,0.97281,0.767861,0.915472,0.0124446,0.923613,0.478225,0.875678,0.00910338,0.880136,0.0133944,0.955152,0.723634,0.665093,0.568302,0.462646,0.84332,0.800097,0.699926,0.368125,0.822608,0.0307703,0.976798,0.948115,0.55441,0.474372,0.108527,0.690131,0.0208686,0.859599,0.978104,0.0219602,0.173159,0.677106,0.816326,0.0242303,0.830123,0.315093,0.841097,0.445546,0.90797,0.940417,0.947057,0.51516,0.810422,0.551436,0.0223018,0.93896,0.016639
-1.0,0.963191,0.944264,0.97147,0.381706,0.952466,0.489234,0.0376584,0.480297,0.864085,0.870816,0.847416,0.904839,0.954162,0.893669,0.783321,0.0341135,0.924016,0.0211052,0.582974,0.910357,0.304886,0.900953,0.948151,0.024817,0.0210873,0.903483,0.944355,0.8178,0.24156,0.450061,0.985204,0.419384,0.661302,0.0972256,0.9141,0.983957,0.938376,0.922362,0.466295,0.895936,0.0208431,0.979263,0.913701,0.982754,0.787498,0.895183,0.0182391,0.913695,0.549007,0.875494,0.00967168,0.925062,0.0135076,0.941451,0.71267,0.701312,0.582877,0.480963,0.875065,0.833472,0.704271,0.391037,0.83322,0.0431959,0.982248,0.944627,0.597493,0.626276,0.123634,0.986943,0.0201043,0.847016,0.756113,0.0218875,0.191182,0.704992,0.794763,0.0272142,0.744117,0.211552,0.837327,0.453296,0.937845,0.925048,0.944316,0.523118,0.79107,0.550127,0.0388656,0.563513,0.0198055
-1.0,0.944923,0.913024,0.974768,0.352552,0.874235,0.454555,0.0239316,0.505946,0.81061,0.844347,0.884058,0.916508,0.939848,0.905605,0.782005,0.0362818,0.934414,0.205158,0.502528,0.905248,0.388647,0.868502,0.954365,0.026501,0.0189636,0.931879,0.94328,0.80974,0.243362,0.220569,0.98287,0.384014,0.796221,0.0797055,0.915861,0.98598,0.937854,0.835926,0.438433,0.855809,0.018956,0.979549,0.930606,0.97293,0.720944,0.86582,0.0181628,0.92502,0.478295,0.831221,0.0156492,0.891115,0.0193768,0.927217,0.717302,0.678501,0.530371,0.396937,0.827478,0.774117,0.648606,0.255149,0.861321,0.0203307,0.979398,0.952424,0.530444,0.590744,0.106282,0.843417,0.0344787,0.891043,0.980551,0.0243749,0.144051,0.604278,0.851759,0.0226134,0.782658,0.279668,0.882549,0.342398,0.923903,0.933439,0.943924,0.390213,0.862074,0.547287,0.0219145,0.937746,0.0254092
-1.0,0.924313,0.87882,0.97393,0.367275,0.877795,0.47969,0.0214929,0.503463,0.863594,0.861931,0.904156,0.90571,0.945879,0.925961,0.841613,0.0240545,0.947342,0.0312106,0.583388,0.912968,0.311103,0.879793,0.946408,0.0254744,0.0778649,0.926436,0.944583,0.803137,0.220028,0.318647,0.981397,0.395289,0.706006,0.0943104,0.8676,0.988607,0.941698,0.918679,0.458372,0.874444,0.050743,0.980565,0.926392,0.977761,0.7862,0.883982,0.147827,0.9236,0.38976,0.866895,0.013221,0.914479,0.015216,0.933488,0.744921,0.68853,0.58022,0.472917,0.833908,0.839548,0.618322,0.351344,0.888836,0.0247892,0.980958,0.953838,0.542988,0.510043,0.123817,0.857087,0.0705083,0.917048,0.976919,0.0217298,0.136483,0.686079,0.826672,0.0243698,0.867108,0.230703,0.895573,0.434333,0.952076,0.943133,0.960353,0.44244,0.851052,0.52558,0.029472,0.947595,0.0246957
-1.0,0.962753,0.880603,0.97718,0.361171,0.840446,0.507369,0.0243847,0.539575,0.885687,0.861593,0.88603,0.902325,0.907582,0.883103,0.801775,0.023921,0.936412,0.0256523,0.608342,0.931849,0.333098,0.919907,0.949219,0.0267214,0.114638,0.926282,0.934871,0.747384,0.170202,0.510697,0.984703,0.433133,0.580068,0.0866373,0.918877,0.986342,0.935649,0.860681,0.472104,0.883573,0.0297063,0.969678,0.926345,0.976864,0.762539,0.832594,0.0197899,0.932993,0.50764,0.880481,0.0117114,0.904673,0.015411,0.943708,0.707131,0.654453,0.629259,0.498729,0.835105,0.836699,0.617025,0.417376,0.865218,0.0268902,0.980536,0.946553,0.594128,0.36391,0.11862,0.936971,0.0306548,0.864541,0.983674,0.0224309,0.159529,0.711777,0.832043,0.0227333,0.830818,0.496017,0.85845,0.446364,0.956623,0.466211,0.948447,0.468429,0.835814,0.527754,0.0208096,0.916915,0.0197116
-1.0,0.959384,0.878002,0.977402,0.434379,0.914355,0.457497,0.0200875,0.427732,0.702718,0.714033,0.870872,0.811136,0.957342,0.808136,0.748781,0.020604,0.938808,0.0252778,0.393828,0.907363,0.335739,0.838829,0.954723,0.0342781,0.023216,0.920749,0.942506,0.788733,0.332303,0.449784,0.855627,0.400882,0.662231,0.147118,0.902988,0.987908,0.914878,0.905157,0.400873,0.876237,0.0338387,0.971809,0.918221,0.96598,0.738604,0.878438,0.0175548,0.933799,0.566182,0.87253,0.0123944,0.923739,0.0231984,0.91165,0.734773,0.724546,0.495635,0.358663,0.831118,0.799694,0.65963,0.435072,0.835256,0.0360016,0.96941,0.941039,0.541678,0.775086,0.200265,0.888842,0.0676396,0.878473,0.981465,0.0348302,0.175673,0.644839,0.782221,0.0220229,0.789902,0.294723,0.870916,0.469428,0.957167,0.90383,0.937723,0.488725,0.797693,0.561085,0.0259837,0.927581,0.0210384
-1.0,0.966427,0.919233,0.973868,0.309976,0.867714,0.427464,0.0363718,0.507182,0.787189,0.867218,0.88126,0.904354,0.944633,0.939802,0.802436,0.0301335,0.941347,0.0270385,0.529656,0.904278,0.365072,0.878922,0.949713,0.0341774,0.0227544,0.917053,0.933151,0.856448,0.247254,0.276905,0.90455,0.37192,0.761805,0.115056,0.905036,0.966909,0.933463,0.895979,0.462305,0.878108,0.0402348,0.974863,0.908877,0.949214,0.757869,0.851703,0.0634735,0.928107,0.529154,0.956189,0.0177483,0.911225,0.0183576,0.935026,0.747897,0.684657,0.513286,0.423537,0.820172,0.802693,0.654635,0.336994,0.905004,0.0463366,0.974108,0.960342,0.553082,0.504272,0.195445,0.857705,0.0612432,0.882345,0.978306,0.0294058,0.155142,0.583378,0.834529,0.0211837,0.83922,0.283251,0.882516,0.396818,0.904731,0.917946,0.957632,0.419801,0.84834,0.586501,0.0813159,0.933436,0.028418
-1.0,0.961174,0.915417,0.973003,0.319123,0.911822,0.432126,0.0302162,0.533575,0.796045,0.838898,0.825997,0.876708,0.946743,0.886475,0.815318,0.0305106,0.943338,0.0286179,0.46572,0.929312,0.355545,0.89975,0.951821,0.0323104,0.0257702,0.903462,0.924878,0.756607,0.218883,0.406706,0.98611,0.39251,0.63434,0.0858425,0.905269,0.986976,0.927789,0.905813,0.449802,0.841894,0.0295114,0.974703,0.909264,0.77012,0.710685,0.894025,0.0172892,0.92541,0.492117,0.863569,0.0135536,0.91359,0.017765,0.933741,0.676934,0.658472,0.578508,0.461438,0.826537,0.847664,0.7214,0.390131,0.852423,0.0299999,0.977048,0.950086,0.523663,0.429191,0.155082,0.896457,0.0769701,0.885256,0.976685,0.0326885,0.129861,0.664511,0.816614,0.025191,0.805897,0.252795,0.903241,0.415477,0.948688,0.923075,0.963606,0.497505,0.838784,0.511514,0.0298407,0.922403,0.0220529
-1.0,0.967511,0.907805,0.96972,0.314114,0.913799,0.482677,0.0295489,0.528757,0.875393,0.921451,0.226575,0.888526,0.951642,0.875524,0.796635,0.0183569,0.942597,0.0198062,0.420607,0.928222,0.460662,0.900983,0.953656,0.0267204,0.0195132,0.919727,0.943743,0.842005,0.281571,0.366358,0.988546,0.43115,0.712032,0.104881,0.910899,0.988647,0.942362,0.883093,0.430214,0.91625,0.0261814,0.98477,0.910246,0.9831,0.781889,0.90664,0.0203322,0.941748,0.489684,0.871905,0.0114772,0.900395,0.0262058,0.955159,0.773368,0.741619,0.536164,0.334663,0.873135,0.821944,0.667572,0.227818,0.895169,0.0392861,0.98021,0.965924,0.59168,0.628483,0.173302,0.838066,0.0237761,0.890764,0.980463,0.0158915,0.10979,0.653003,0.83936,0.0240039,0.8496,0.317238,0.881288,0.339547,0.954249,0.92936,0.976088,0.459629,0.833714,0.614734,0.0340072,0.93451,0.0171266
-1.0,0.939752,0.928942,0.974453,0.368563,0.865331,0.437503,0.023234,0.491032,0.80309,0.863864,0.878226,0.860473,0.949009,0.909759,0.77811,0.130198,0.947657,0.0236452,0.452018,0.912132,0.384747,0.806313,0.951565,0.0345786,0.0215103,0.943913,0.940484,0.748091,0.224881,0.381419,0.983375,0.496206,0.736464,0.106704,0.920984,0.987197,0.933664,0.882729,0.470975,0.912894,0.029247,0.977617,0.924703,0.971634,0.830299,0.860677,0.0243858,0.928899,0.406961,0.894456,0.0138047,0.88871,0.0200137,0.930883,0.767812,0.689269,0.529576,0.481875,0.869863,0.815311,0.65033,0.378894,0.885681,0.0367086,0.986269,0.963675,0.545578,0.537154,0.159282,0.752856,0.0686294,0.904211,0.987226,0.0361183,0.215104,0.659736,0.822843,0.0742515,0.876425,0.318916,0.875358,0.414513,0.936066,0.947342,0.956603,0.448409,0.83237,0.567096,0.0608348,0.938287,0.0254563
-1.0,0.957783,0.923721,0.97453,0.346907,0.884453,0.526058,0.0161687,0.442011,0.815466,0.896343,0.846707,0.903006,0.952871,0.913915,0.804844,0.03841,0.928594,0.0285439,0.557676,0.924305,0.298817,0.86138,0.95536,0.0281619,0.019109,0.920192,0.920615,0.703966,0.199871,0.420997,0.9831,0.365639,0.732701,0.0799838,0.940666,0.971005,0.927973,0.909102,0.518541,0.827229,0.0353272,0.992792,0.909318,0.97241,0.796412,0.882516,0.0133948,0.93482,0.436799,0.861154,0.0144409,0.898663,0.0310889,0.92095,0.735572,0.656888,0.6148,0.451338,0.817718,0.815309,0.65509,0.332514,0.70269,0.0293212,0.983841,0.958775,0.576292,0.497267,0.193108,0.853327,0.0225203,0.88064,0.977832,0.0290846,0.142923,0.714487,0.8368,0.0326602,0.751215,0.223386,0.885263,0.364519,0.934591,0.795169,0.96685,0.515941,0.832592,0.545925,0.0260382,0.949037,0.0245264
-1.0,0.966357,0.918365,0.975454,0.388564,0.874634,0.45904,0.0253926,0.540931,0.8077,0.833719,0.795442,0.924416,0.94629,0.911534,0.815817,0.0249213,0.943411,0.0239822,0.535186,0.913193,0.369191,0.869355,0.945737,0.0289924,0.0618151,0.893979,0.912209,0.74994,0.258895,0.178959,0.991044,0.399973,0.757376,0.0511723,0.915159,0.986927,0.92838,0.863064,0.488139,0.900834,0.0271137,0.979024,0.915187,0.976539,0.748406,0.858553,0.0228172,0.927605,0.462097,0.881145,0.0219991,0.879192,0.0188486,0.929881,0.734165,0.681345,0.497624,0.395961,0.872837,0.799759,0.660779,0.361347,0.863079,0.026161,0.982498,0.965377,0.583141,0.564098,0.0990525,0.820276,0.0319703,0.877077,0.869034,0.0247847,0.183369,0.625167,0.822387,0.0288523,0.820084,0.352832,0.87348,0.418007,0.946535,0.583861,0.92989,0.437603,0.786853,0.563698,0.0208759,0.941244,0.0277847
